#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	360.0	4.4	25000	229.7	661.1	168.123322	35.926929
0	50.000	361.0	4.4	25000	229.7	661.1	168.145920	36.271858
0	50.000	362.0	4.4	25000	229.7	661.1	168.288391	36.580063
0	50.000	363.0	4.4	25000	229.7	661.1	168.363464	36.535988
0	50.000	364.0	4.4	25000	229.7	661.1	168.969833	36.606468
0	50.000	365.0	4.4	25000	229.7	661.1	169.167465	36.566376
0	50.000	366.0	4.4	25000	229.7	661.1	168.831589	36.420258
0	50.000	367.0	4.5	25000	229.7	661.1	168.720718	36.361465
0	50.000	368.0	4.5	25000	229.7	661.1	168.731613	36.437920
0	50.000	369.0	4.5	25000	229.7	661.1	168.850449	36.399616
0	50.000	370.0	4.5	25000	229.7	661.1	169.072403	36.390099
0	50.000	371.0	4.4	25000	229.7	661.1	169.390381	36.542530
0	50.000	372.0	4.3	25000	229.7	661.1	169.444016	36.463642
0	50.000	373.0	4.1	25000	229.7	661.1	169.348633	36.348412
0	50.000	374.0	4.0	25000	229.7	661.1	169.304321	36.447788
0	50.000	375.0	3.9	25000	229.7	661.1	169.545151	36.600319
0	50.000	376.0	4.0	25000	229.7	661.1	169.620911	36.740948
0	50.000	377.0	4.2	25000	229.7	661.1	169.814667	36.702209
0	50.000	378.0	4.4	25000	229.7	661.1	169.777481	36.721149
0	50.000	379.0	4.6	25000	229.7	661.1	169.863235	36.720673
0	50.000	380.0	4.6	25000	229.7	661.1	170.012527	36.696278
0	50.000	381.0	4.6	25000	229.7	661.1	170.214203	36.728909
0	50.000	382.0	4.6	25000	229.7	661.1	170.158401	36.716129
0	50.000	383.0	4.5	25000	229.7	661.1	170.287445	36.756271
0	50.000	384.0	4.5	25000	229.7	661.1	170.412689	36.793842
0	50.000	385.0	4.5	25000	229.7	661.1	170.430099	36.729465
0	50.000	386.0	4.5	25000	229.7	661.1	170.536911	36.744919
0	50.000	387.0	4.5	25000	229.7	661.1	170.657990	36.760651
0	50.000	388.0	4.5	25000	229.7	661.1	170.661850	36.760098
