#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	610.0	4.2	25000	229.7	661.1	176.991928	32.352028
0	50.000	611.0	4.2	25000	229.7	661.1	177.137878	32.625088
0	50.000	612.0	4.2	25000	229.7	661.1	177.537170	32.845089
0	50.000	613.0	4.2	25000	229.7	661.1	178.089706	32.956120
0	50.000	614.0	4.1	25000	229.7	661.1	178.705200	32.951252
0	50.000	615.0	4.1	25000	229.7	661.1	179.311768	32.820377
0	50.000	616.0	4.1	25000	229.7	661.1	179.780426	32.577141
0	50.000	617.0	4.1	25000	229.7	661.1	179.954590	32.266361
0	50.000	618.0	4.1	25000	229.7	661.1	179.853485	31.906694
0	50.000	619.0	4.1	25000	229.7	661.1	179.384140	31.605925
0	50.000	620.0	4.1	25000	229.7	661.1	178.695816	31.431675
0	50.000	621.0	4.2	25000	229.7	661.1	177.878494	31.435486
0	50.000	622.0	4.2	25000	229.7	661.1	177.103516	31.600290
0	50.000	623.0	4.2	25000	229.7	661.1	176.570755	31.926838
0	50.000	624.0	4.2	25000	229.7	661.1	176.471268	32.256111
0	50.000	625.0	4.2	25000	229.7	661.1	176.704224	32.606476
0	50.000	626.0	4.2	25000	229.7	661.1	177.193802	32.898178
0	50.000	627.0	4.2	25000	229.7	661.1	177.862091	33.021854
0	50.000	628.0	4.1	25000	229.7	661.1	178.578430	33.058575
0	50.000	629.0	4.1	25000	229.7	661.1	179.350647	32.963047
0	50.000	630.0	4.1	25000	229.7	661.1	179.998596	32.749443
0	50.000	631.0	4.1	25000	229.7	661.1	180.486603	32.371975
0	50.000	632.0	4.1	25000	229.7	661.1	180.619202	31.987688
0	50.000	633.0	4.1	25000	229.7	661.1	180.340378	31.581282
0	50.000	634.0	4.1	25000	229.7	661.1	179.674988	31.184563
0	50.000	635.0	4.1	25000	229.7	661.1	178.630753	31.022902
0	50.000	636.0	4.1	25000	229.7	661.1	177.588745	31.033686
0	50.000	637.0	4.1	25000	229.7	661.1	176.620804	31.267942
0	50.000	638.0	4.2	25000	229.7	661.1	176.000153	31.630939
0	50.000	639.0	4.2	25000	229.7	661.1	175.759842	32.091999
0	50.000	640.0	4.2	25000	229.7	661.1	176.007080	32.477745
0	50.000	641.0	4.1	25000	229.7	661.1	176.509354	32.826790
0	50.000	642.0	4.1	25000	229.7	661.1	177.316177	33.075920
0	50.000	643.0	4.1	25000	229.7	661.1	178.221466	33.159798
0	50.000	644.0	4.1	25000	229.7	661.1	179.164429	33.107819
0	50.000	645.0	4.1	25000	229.7	661.1	180.035843	32.917503
0	50.000	646.0	4.1	25000	229.7	661.1	180.742218	32.642658
0	50.000	647.0	4.1	25000	229.7	661.1	181.239365	32.149559
0	50.000	648.0	4.1	25000	229.7	661.1	181.336975	31.646103
0	50.000	649.0	4.1	25000	229.7	661.1	180.949402	31.104658
0	50.000	650.0	4.1	25000	229.7	661.1	180.088104	30.664913
0	50.000	651.0	4.1	25000	229.7	661.1	178.789154	30.446203
0	50.000	652.0	4.1	25000	229.7	661.1	177.339828	30.484674
0	50.000	653.0	4.1	25000	229.7	661.1	176.117889	30.733141
0	50.000	654.0	4.1	25000	229.7	661.1	175.363907	31.230892
0	50.000	655.0	4.1	25000	229.7	661.1	175.033463	31.720070
0	50.000	656.0	4.1	25000	229.7	661.1	175.147552	32.241653
0	50.000	657.0	4.1	25000	229.7	661.1	175.655029	32.647923
0	50.000	658.0	4.1	25000	229.7	661.1	176.445282	33.012821
0	50.000	659.0	4.1	25000	229.7	661.1	177.444687	33.215473
0	50.000	660.0	4.1	25000	229.7	661.1	178.559479	33.253815
0	50.000	661.0	4.1	25000	229.7	661.1	179.679306	33.170540
0	50.000	662.0	4.1	25000	229.7	661.1	180.669022	32.936264
0	50.000	663.0	4.1	25000	229.7	661.1	181.496826	32.546150
0	50.000	664.0	4.1	25000	229.7	661.1	182.046036	31.995806
0	50.000	665.0	4.1	25000	229.7	661.1	182.234146	31.400455
0	50.000	666.0	4.1	25000	229.7	661.1	181.857513	30.774965
0	50.000	667.0	4.1	25000	229.7	661.1	180.902069	30.200584
0	50.000	668.0	4.1	25000	229.7	661.1	179.413239	29.852510
0	50.000	669.0	4.1	25000	229.7	661.1	177.596512	29.802265
0	50.000	670.0	4.1	25000	229.7	661.1	176.026810	30.006788
0	50.000	671.0	4.1	25000	229.7	661.1	174.782242	30.487478
0	50.000	672.0	4.1	25000	229.7	661.1	174.119980	31.068039
0	50.000	673.0	4.1	25000	229.7	661.1	174.007065	31.667870
0	50.000	674.0	4.1	25000	229.7	661.1	174.413818	32.261993
0	50.000	675.0	4.1	25000	229.7	661.1	175.118576	32.737354
0	50.000	676.0	4.1	25000	229.7	661.1	176.099197	33.094894
0	50.000	677.0	4.1	25000	229.7	661.1	177.189804	33.325920
0	50.000	678.0	4.1	25000	229.7	661.1	178.480942	33.372204
0	50.000	679.0	4.1	25000	229.7	661.1	179.762985	33.281376
0	50.000	680.0	4.1	25000	229.7	661.1	180.928040	33.033730
0	50.000	681.0	4.1	25000	229.7	661.1	182.015884	32.669823
0	50.000	682.0	4.1	25000	229.7	661.1	182.868515	32.126884
0	50.000	683.0	4.1	25000	229.7	661.1	183.312714	31.480848
0	50.000	684.0	4.1	25000	229.7	661.1	183.235840	30.810081
0	50.000	685.0	4.1	25000	229.7	661.1	182.656693	30.144335
0	50.000	686.0	4.1	25000	229.7	661.1	181.262924	29.481625
0	50.000	687.0	4.1	25000	229.7	661.1	179.512405	29.110533
0	50.000	688.0	4.1	25000	229.7	661.1	177.154999	29.090754
0	50.000	689.0	4.1	25000	229.7	661.1	175.119537	29.441820
0	50.000	690.0	4.1	25000	229.7	661.1	173.788391	29.998068
0	50.000	691.0	4.1	25000	229.7	661.1	173.114899	30.765802
0	50.000	692.0	4.1	25000	229.7	661.1	173.011261	31.414398
0	50.000	693.0	4.1	25000	229.7	661.1	173.341614	32.088898
0	50.000	694.0	4.1	25000	229.7	661.1	174.137512	32.635456
0	50.000	695.0	4.1	25000	229.7	661.1	175.141678	33.032681
0	50.000	696.0	4.1	25000	229.7	661.1	176.385254	33.374874
0	50.000	697.0	4.1	25000	229.7	661.1	177.742905	33.503315
0	50.000	698.0	4.1	25000	229.7	661.1	179.120239	33.515602
0	50.000	699.0	4.1	25000	229.7	661.1	180.514465	33.371662
0	50.000	700.0	4.1	25000	229.7	661.1	181.698563	33.132839
0	50.000	701.0	4.1	25000	229.7	661.1	182.872787	32.680565
0	50.000	702.0	4.1	25000	229.7	661.1	183.834091	32.104015
0	50.000	703.0	4.1	25000	229.7	661.1	184.347183	31.460836
0	50.000	704.0	4.1	25000	229.7	661.1	184.526199	30.645798
0	50.000	705.0	4.1	25000	229.7	661.1	184.107986	29.828178
0	50.000	706.0	4.1	25000	229.7	661.1	182.841492	29.080833
0	50.000	707.0	4.1	25000	229.7	661.1	180.885300	28.480169
0	50.000	708.0	4.1	25000	229.7	661.1	178.216980	28.362236
0	50.000	709.0	4.1	25000	229.7	661.1	175.589340	28.583578
0	50.000	710.0	4.1	25000	229.7	661.1	173.558685	29.113806
0	50.000	711.0	4.1	25000	229.7	661.1	172.294647	29.886038
0	50.000	712.0	4.1	25000	229.7	661.1	171.839203	30.617586
0	50.000	713.0	4.1	25000	229.7	661.1	171.890762	31.404327
0	50.000	714.0	4.1	25000	229.7	661.1	172.328491	32.102383
0	50.000	715.0	4.1	25000	229.7	661.1	173.209381	32.660149
0	50.000	716.0	4.1	25000	229.7	661.1	174.334579	33.123554
0	50.000	717.0	4.1	25000	229.7	661.1	175.631790	33.491455
0	50.000	718.0	4.1	25000	229.7	661.1	177.036545	33.702015
0	50.000	719.0	4.1	25000	229.7	661.1	178.562881	33.788055
0	50.000	720.0	4.1	25000	229.7	661.1	180.064606	33.707478
0	50.000	721.0	4.1	25000	229.7	661.1	181.508224	33.472523
0	50.000	722.0	4.1	25000	229.7	661.1	182.859665	33.136517
0	50.000	723.0	4.1	25000	229.7	661.1	183.992203	32.669029
0	50.000	724.0	4.1	25000	229.7	661.1	184.903137	32.064411
0	50.000	725.0	4.1	25000	229.7	661.1	185.567581	31.308443
0	50.000	726.0	4.1	25000	229.7	661.1	185.865753	30.407103
0	50.000	727.0	4.1	25000	229.7	661.1	185.544495	29.526186
0	50.000	728.0	4.1	25000	229.7	661.1	184.277863	28.731300
0	50.000	729.0	4.1	25000	229.7	661.1	182.126221	27.983124
0	50.000	730.0	4.0	25000	229.7	661.1	179.261063	27.541328
0	50.000	731.0	4.1	25000	229.7	661.1	176.022766	27.717428
0	50.000	732.0	4.1	25000	229.7	661.1	173.392410	28.321461
0	50.000	733.0	4.1	25000	229.7	661.1	171.763077	29.128637
0	50.000	734.0	4.1	25000	229.7	661.1	170.907272	29.915840
0	50.000	735.0	4.1	25000	229.7	661.1	170.674622	30.667744
0	50.000	736.0	4.1	25000	229.7	661.1	170.953690	31.445320
0	50.000	737.0	4.1	25000	229.7	661.1	171.580475	32.195320
0	50.000	738.0	4.1	25000	229.7	661.1	172.481552	32.818729
0	50.000	739.0	4.0	25000	229.7	661.1	173.619415	33.326534
0	50.000	740.0	4.0	25000	229.7	661.1	175.006180	33.683922
0	50.000	741.0	4.0	25000	229.7	661.1	176.506271	33.935390
0	50.000	742.0	4.0	25000	229.7	661.1	178.072250	34.040680
0	50.000	743.0	4.0	25000	229.7	661.1	179.638718	33.998837
0	50.000	744.0	4.0	25000	229.7	661.1	181.213562	33.826366
0	50.000	745.0	4.0	25000	229.7	661.1	182.687500	33.510296
0	50.000	746.0	4.0	25000	229.7	661.1	184.102402	33.068462
0	50.000	747.0	4.0	25000	229.7	661.1	185.301895	32.471523
0	50.000	748.0	4.1	25000	229.7	661.1	186.284119	31.795504
