#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	360.0	4.4	25000	229.7	661.1	168.612885	35.673088
0	50.000	361.0	4.4	25000	229.7	661.1	168.616013	36.447834
0	50.000	362.0	4.4	25000	229.7	661.1	168.559723	36.714581
0	50.000	363.0	4.4	25000	229.7	661.1	168.485947	36.699440
0	50.000	364.0	4.4	25000	229.7	661.1	168.618347	36.638424
0	50.000	365.0	4.4	25000	229.7	661.1	168.995148	36.583965
0	50.000	366.0	4.4	25000	229.7	661.1	169.036224	36.478294
0	50.000	367.0	4.5	25000	229.7	661.1	169.050537	36.478374
0	50.000	368.0	4.5	25000	229.7	661.1	169.118286	36.490952
0	50.000	369.0	4.5	25000	229.7	661.1	169.005463	36.462597
0	50.000	370.0	4.5	25000	229.7	661.1	169.003098	36.421932
0	50.000	371.0	4.4	25000	229.7	661.1	169.245804	36.473045
0	50.000	372.0	4.3	25000	229.7	661.1	169.519394	36.431705
0	50.000	373.0	4.1	25000	229.7	661.1	169.581573	36.413807
0	50.000	374.0	4.0	25000	229.7	661.1	169.563446	36.553391
0	50.000	375.0	3.9	25000	229.7	661.1	169.933441	36.593037
0	50.000	376.0	4.0	25000	229.7	661.1	169.843460	36.671085
0	50.000	377.0	4.2	25000	229.7	661.1	169.783554	36.758480
0	50.000	378.0	4.4	25000	229.7	661.1	169.878632	36.764645
0	50.000	379.0	4.6	25000	229.7	661.1	170.052719	36.727604
0	50.000	380.0	4.6	25000	229.7	661.1	170.064468	36.704750
0	50.000	381.0	4.6	25000	229.7	661.1	170.200882	36.787300
0	50.000	382.0	4.6	25000	229.7	661.1	170.376038	36.812164
0	50.000	383.0	4.5	25000	229.7	661.1	170.430984	36.734367
0	50.000	384.0	4.5	25000	229.7	661.1	170.458145	36.785667
0	50.000	385.0	4.5	25000	229.7	661.1	170.604172	36.808056
0	50.000	386.0	4.5	25000	229.7	661.1	170.668518	36.802025
0	50.000	387.0	4.5	25000	229.7	661.1	170.753937	36.853474
0	50.000	388.0	4.5	25000	229.7	661.1	170.836746	36.829704
0	50.000	389.0	4.5	25000	229.7	661.1	170.910446	36.829197
0	50.000	390.0	4.5	25000	229.7	661.1	170.965088	36.839912
0	50.000	391.0	4.5	25000	229.7	661.1	171.017578	36.807140
0	50.000	392.0	4.5	25000	229.7	661.1	171.103027	36.819668
0	50.000	393.0	4.5	25000	229.7	661.1	171.188873	36.813759
0	50.000	394.0	4.5	25000	229.7	661.1	171.277527	36.825180
0	50.000	395.0	4.5	25000	229.7	661.1	171.353409	36.815182
0	50.000	396.0	4.5	25000	229.7	661.1	171.417984	36.816372
0	50.000	397.0	4.6	25000	229.7	661.1	171.513931	36.810234
0	50.000	398.0	4.6	25000	229.7	661.1	171.596069	36.798752
0	50.000	399.0	4.6	25000	229.7	661.1	171.656555	36.790615
0	50.000	400.0	4.6	25000	229.7	661.1	171.699097	36.764290
0	50.000	401.0	4.6	25000	229.7	661.1	171.758118	36.720818
0	50.000	402.0	4.5	25000	229.7	661.1	171.808197	36.691906
0	50.000	403.0	4.5	25000	229.7	661.1	171.917908	36.655266
0	50.000	404.0	4.5	25000	229.7	661.1	171.974655	36.641811
0	50.000	405.0	4.5	25000	229.7	661.1	172.026230	36.621307
0	50.000	406.0	4.5	25000	229.7	661.1	172.088501	36.608467
0	50.000	407.0	4.5	25000	229.7	661.1	172.137115	36.595650
0	50.000	408.0	4.5	25000	229.7	661.1	172.202408	36.585720
0	50.000	409.0	4.6	25000	229.7	661.1	172.248703	36.567162
0	50.000	410.0	4.6	25000	229.7	661.1	172.317993	36.555561
0	50.000	411.0	4.6	25000	229.7	661.1	172.378235	36.549603
0	50.000	412.0	4.5	25000	229.7	661.1	172.456284	36.528603
0	50.000	413.0	4.5	25000	229.7	661.1	172.513290	36.513115
0	50.000	414.0	4.5	25000	229.7	661.1	172.562836	36.507763
0	50.000	415.0	4.5	25000	229.7	661.1	172.633545	36.493454
0	50.000	416.0	4.5	25000	229.7	661.1	172.696762	36.485981
0	50.000	417.0	4.5	25000	229.7	661.1	172.764130	36.468967
0	50.000	418.0	4.5	25000	229.7	661.1	172.863525	36.464317
0	50.000	419.0	4.5	25000	229.7	661.1	172.926636	36.455124
0	50.000	420.0	4.5	25000	229.7	661.1	173.003082	36.450287
0	50.000	421.0	4.5	25000	229.7	661.1	173.090942	36.444813
0	50.000	422.0	4.5	25000	229.7	661.1	173.175705	36.436478
0	50.000	423.0	4.5	25000	229.7	661.1	173.293610	36.431133
0	50.000	424.0	4.5	25000	229.7	661.1	173.389832	36.410137
0	50.000	425.0	4.5	25000	229.7	661.1	173.489014	36.395222
0	50.000	426.0	4.5	25000	229.7	661.1	173.580872	36.377827
0	50.000	427.0	4.5	25000	229.7	661.1	173.687103	36.362476
0	50.000	428.0	4.5	25000	229.7	661.1	173.799545	36.340343
0	50.000	429.0	4.5	25000	229.7	661.1	173.903992	36.331444
0	50.000	430.0	4.5	25000	229.7	661.1	173.998871	36.318897
0	50.000	431.0	4.5	25000	229.7	661.1	174.112808	36.304077
0	50.000	432.0	4.5	25000	229.7	661.1	174.231262	36.285713
0	50.000	433.0	4.5	25000	229.7	661.1	174.337051	36.265190
0	50.000	434.0	4.5	25000	229.7	661.1	174.463623	36.235889
0	50.000	435.0	4.5	25000	229.7	661.1	174.575836	36.218689
0	50.000	436.0	4.5	25000	229.7	661.1	174.669327	36.190609
0	50.000	437.0	4.5	25000	229.7	661.1	174.775970	36.151894
0	50.000	438.0	4.5	25000	229.7	661.1	174.877319	36.124771
0	50.000	439.0	4.5	25000	229.7	661.1	174.988632	36.090206
0	50.000	440.0	4.5	25000	229.7	661.1	175.077530	36.059540
0	50.000	441.0	4.5	25000	229.7	661.1	175.190323	36.025021
0	50.000	442.0	4.5	25000	229.7	661.1	175.264664	36.003326
0	50.000	443.0	4.5	25000	229.7	661.1	175.361664	35.979801
0	50.000	444.0	4.5	25000	229.7	661.1	175.486099	35.945557
0	50.000	445.0	4.5	25000	229.7	661.1	175.581345	35.921555
0	50.000	446.0	4.5	25000	229.7	661.1	175.662704	35.895779
0	50.000	447.0	4.5	25000	229.7	661.1	175.765976	35.848774
0	50.000	448.0	4.4	25000	229.7	661.1	175.833115	35.828373
0	50.000	449.0	4.4	25000	229.7	661.1	175.913330	35.805080
0	50.000	450.0	4.3	25000	229.7	661.1	176.110870	35.558640
0	50.000	451.0	4.3	25000	229.7	661.1	176.196243	35.548264
0	50.000	452.0	4.3	25000	229.7	661.1	176.295135	35.528988
0	50.000	453.0	4.3	25000	229.7	661.1	176.375305	35.505623
0	50.000	454.0	4.4	25000	229.7	661.1	176.426620	35.488323
0	50.000	455.0	4.4	25000	229.7	661.1	176.511047	35.472092
0	50.000	456.0	4.4	25000	229.7	661.1	176.601746	35.456841
0	50.000	457.0	4.4	25000	229.7	661.1	176.689713	35.444336
0	50.000	458.0	4.4	25000	229.7	661.1	176.772919	35.427765
0	50.000	459.0	4.4	25000	229.7	661.1	176.855850	35.413113
0	50.000	460.0	4.4	25000	229.7	661.1	176.919754	35.393867
0	50.000	461.0	4.4	25000	229.7	661.1	176.964127	35.373100
0	50.000	462.0	4.4	25000	229.7	661.1	177.044098	35.357880
0	50.000	463.0	4.4	25000	229.7	661.1	177.118240	35.332832
0	50.000	464.0	4.4	25000	229.7	661.1	177.190460	35.325531
0	50.000	465.0	4.4	25000	229.7	661.1	177.240967	35.297134
0	50.000	466.0	4.4	25000	229.7	661.1	177.312088	35.281536
0	50.000	467.0	4.4	25000	229.7	661.1	177.356766	35.253399
0	50.000	468.0	4.4	25000	229.7	661.1	177.418182	35.233849
0	50.000	469.0	4.4	25000	229.7	661.1	177.491379	35.221523
0	50.000	470.0	4.4	25000	229.7	661.1	177.544373	35.198883
0	50.000	471.0	4.4	25000	229.7	661.1	177.611145	35.169746
0	50.000	472.0	4.4	25000	229.7	661.1	177.696518	35.144863
0	50.000	473.0	4.3	25000	229.7	661.1	177.766907	35.124565
0	50.000	474.0	4.3	25000	229.7	661.1	177.810837	35.101410
0	50.000	475.0	4.3	25000	229.7	661.1	177.847549	35.079967
0	50.000	476.0	4.4	25000	229.7	661.1	177.871201	35.071609
0	50.000	477.0	4.4	25000	229.7	661.1	177.912247	35.055950
0	50.000	478.0	4.4	25000	229.7	661.1	177.961838	35.031277
0	50.000	479.0	4.4	25000	229.7	661.1	178.011429	35.021027
0	50.000	480.0	4.4	25000	229.7	661.1	178.032440	34.995850
0	50.000	481.0	4.4	25000	229.7	661.1	178.064484	34.965004
0	50.000	482.0	4.4	25000	229.7	661.1	178.101273	34.950184
0	50.000	483.0	4.4	25000	229.7	661.1	178.170197	34.912704
0	50.000	484.0	4.3	25000	229.7	661.1	178.213089	34.883533
0	50.000	485.0	4.3	25000	229.7	661.1	178.250244	34.857090
0	50.000	486.0	4.3	25000	229.7	661.1	178.302750	34.825333
0	50.000	487.0	4.3	25000	229.7	661.1	178.401779	34.773949
0	50.000	488.0	4.3	25000	229.7	661.1	178.457336	34.744221
0	50.000	489.0	4.3	25000	229.7	661.1	178.539124	34.703728
0	50.000	490.0	4.3	25000	229.7	661.1	178.586395	34.667854
0	50.000	491.0	4.3	25000	229.7	661.1	178.646011	34.632950
0	50.000	492.0	4.3	25000	229.7	661.1	178.682007	34.608471
0	50.000	493.0	4.3	25000	229.7	661.1	178.712570	34.580719
0	50.000	494.0	4.3	25000	229.7	661.1	178.738892	34.553471
0	50.000	495.0	4.3	25000	229.7	661.1	178.750946	34.526588
0	50.000	496.0	4.3	25000	229.7	661.1	178.757828	34.506744
0	50.000	497.0	4.3	25000	229.7	661.1	178.757614	34.478325
0	50.000	498.0	4.3	25000	229.7	661.1	178.792404	34.452984
0	50.000	499.0	4.3	25000	229.7	661.1	178.804321	34.423809
0	50.000	500.0	4.3	25000	229.7	661.1	178.799759	34.396198
0	50.000	501.0	4.3	25000	229.7	661.1	178.821869	34.362316
0	50.000	502.0	4.3	25000	229.7	661.1	178.842499	34.329010
0	50.000	503.0	4.3	25000	229.7	661.1	178.871368	34.298695
0	50.000	504.0	4.3	25000	229.7	661.1	178.870651	34.267017
0	50.000	505.0	4.3	25000	229.7	661.1	178.891968	34.235954
0	50.000	506.0	4.3	25000	229.7	661.1	178.909348	34.205803
0	50.000	507.0	4.3	25000	229.7	661.1	178.942520	34.175690
0	50.000	508.0	4.3	25000	229.7	661.1	178.951416	34.141674
0	50.000	509.0	4.3	25000	229.7	661.1	179.095215	34.111141
0	50.000	510.0	4.3	25000	229.7	661.1	179.155640	34.081493
0	50.000	511.0	4.3	25000	229.7	661.1	179.176804	34.061569
0	50.000	512.0	4.3	25000	229.7	661.1	179.193634	34.046047
0	50.000	513.0	4.3	25000	229.7	661.1	179.136765	34.027691
0	50.000	514.0	4.3	25000	229.7	661.1	179.193787	34.010513
0	50.000	515.0	4.3	25000	229.7	661.1	179.216522	33.984585
0	50.000	516.0	4.3	25000	229.7	661.1	179.237961	33.953037
0	50.000	517.0	4.3	25000	229.7	661.1	179.276215	33.914341
0	50.000	518.0	4.3	25000	229.7	661.1	179.293152	33.881367
0	50.000	519.0	4.3	25000	229.7	661.1	179.233780	33.838829
0	50.000	520.0	4.3	25000	229.7	661.1	179.235748	33.800335
0	50.000	521.0	4.3	25000	229.7	661.1	179.233139	33.762104
0	50.000	522.0	4.3	25000	229.7	661.1	179.275970	33.727032
0	50.000	523.0	4.3	25000	229.7	661.1	179.279755	33.684692
0	50.000	524.0	4.3	25000	229.7	661.1	179.258835	33.651741
0	50.000	525.0	4.3	25000	229.7	661.1	179.265076	33.616707
0	50.000	526.0	4.3	25000	229.7	661.1	179.277023	33.588402
0	50.000	527.0	4.3	25000	229.7	661.1	179.292236	33.558552
0	50.000	528.0	4.3	25000	229.7	661.1	179.251373	33.526615
0	50.000	529.0	4.3	25000	229.7	661.1	179.251175	33.490826
0	50.000	530.0	4.3	25000	229.7	661.1	179.238541	33.445148
0	50.000	531.0	4.3	25000	229.7	661.1	179.267151	33.394512
0	50.000	532.0	4.3	25000	229.7	661.1	179.260849	33.342503
0	50.000	533.0	4.2	25000	229.7	661.1	179.211731	33.307987
0	50.000	534.0	4.2	25000	229.7	661.1	179.195969	33.282860
0	50.000	535.0	4.2	25000	229.7	661.1	179.181458	33.270607
0	50.000	536.0	4.2	25000	229.7	661.1	179.209488	33.259151
0	50.000	537.0	4.2	25000	229.7	661.1	179.256256	33.243256
0	50.000	538.0	4.2	25000	229.7	661.1	179.282639	33.210766
0	50.000	539.0	4.2	25000	229.7	661.1	179.323898	33.187378
0	50.000	540.0	4.2	25000	229.7	661.1	179.326523	33.155575
0	50.000	541.0	4.2	25000	229.7	661.1	179.315659	33.131977
0	50.000	542.0	4.2	25000	229.7	661.1	179.306717	33.119194
0	50.000	543.0	4.2	25000	229.7	661.1	179.304138	33.112968
0	50.000	544.0	4.2	25000	229.7	661.1	179.317062	33.114952
0	50.000	545.0	4.2	25000	229.7	661.1	179.326172	33.105114
0	50.000	546.0	4.2	25000	229.7	661.1	179.372391	33.070614
0	50.000	547.0	4.2	25000	229.7	661.1	179.412262	33.023369
0	50.000	548.0	4.2	25000	229.7	661.1	179.391403	32.961864
0	50.000	549.0	4.2	25000	229.7	661.1	179.370239	32.921593
0	50.000	550.0	4.2	25000	229.7	661.1	179.303802	32.905907
0	50.000	551.0	4.2	25000	229.7	661.1	179.251114	32.903145
0	50.000	552.0	4.2	25000	229.7	661.1	179.247177	32.934685
0	50.000	553.0	4.2	25000	229.7	661.1	179.291672	32.965069
0	50.000	554.0	4.2	25000	229.7	661.1	179.353897	32.978916
0	50.000	555.0	4.2	25000	229.7	661.1	179.407120	32.964638
0	50.000	556.0	4.2	25000	229.7	661.1	179.476364	32.907787
0	50.000	557.0	4.2	25000	229.7	661.1	179.497910	32.845486
0	50.000	558.0	4.2	25000	229.7	661.1	179.468903	32.763306
0	50.000	559.0	4.2	25000	229.7	661.1	179.368958	32.710861
0	50.000	560.0	4.2	25000	229.7	661.1	179.264648	32.695652
0	50.000	561.0	4.2	25000	229.7	661.1	179.178314	32.716129
0	50.000	562.0	4.2	25000	229.7	661.1	179.158279	32.747929
0	50.000	563.0	4.2	25000	229.7	661.1	179.217255	32.783546
0	50.000	564.0	4.2	25000	229.7	661.1	179.333939	32.799210
0	50.000	565.0	4.2	25000	229.7	661.1	179.468323	32.771816
0	50.000	566.0	4.2	25000	229.7	661.1	179.583618	32.710907
0	50.000	567.0	4.2	25000	229.7	661.1	179.586731	32.630192
0	50.000	568.0	4.2	25000	229.7	661.1	179.526688	32.546394
0	50.000	569.0	4.2	25000	229.7	661.1	179.407242	32.496754
0	50.000	570.0	4.2	25000	229.7	661.1	179.224747	32.509232
0	50.000	571.0	4.2	25000	229.7	661.1	179.107346	32.557064
0	50.000	572.0	4.2	25000	229.7	661.1	179.058182	32.635418
0	50.000	573.0	4.2	25000	229.7	661.1	179.127792	32.711739
0	50.000	574.0	4.2	25000	229.7	661.1	179.277863	32.749001
0	50.000	575.0	4.2	25000	229.7	661.1	179.462234	32.747791
0	50.000	576.0	4.2	25000	229.7	661.1	179.637268	32.698002
0	50.000	577.0	4.2	25000	229.7	661.1	179.732361	32.602047
0	50.000	578.0	4.2	25000	229.7	661.1	179.707550	32.481396
0	50.000	579.0	4.2	25000	229.7	661.1	179.576508	32.382549
0	50.000	580.0	4.2	25000	229.7	661.1	179.343201	32.354012
0	50.000	581.0	4.2	25000	229.7	661.1	179.108170	32.382507
