Meta Data
Label,Value,
Date,8/12/2024
Profile,HillsAndValleys
ScanDuration,17.5867 s
ScanLength,527.4 µm
ScanResolution,0.099981 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,6.5 µm
StylusType,Radius: 2 μm
Time,11:17:20 AM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.0999810426271611,-0.423623608250679,,
0.199962085254322,-1.99193003174567,,
0.299943127881483,-0.841505629341107,,
0.399924170508645,-1.4374569584532,,
0.499905213135806,-1.55837182472147,,
0.599886255762967,-0.624321851231969,,
0.699867298390128,-3.47643675389104,,
0.799848341017289,-4.21850009985911,,
0.89982938364445,-2.5360998947821,,
0.999810426271611,-3.09816764106288,,
1.09979146889877,-3.25857812344397,,
1.19977251152593,-2.57937195342911,,
1.29975355415309,-2.78876635379546,,
1.39973459678026,-2.13727573484029,,
1.49971563940742,-0.747911828101586,,
1.59969668203458,-1.08251345389834,,
1.69967772466174,-1.96597135546189,,
1.7996587672889,0.306575057868802,,
1.89963980991606,0.698335380987327,,
1.99962085254322,-1.0627630576936,,
2.09960189517038,-1.79803965229069,,
2.19958293779755,-0.0948392822771602,,
2.29956398042471,0.167493854838288,,
2.39954502305187,-0.0894875892084421,,
2.49952606567903,-0.223167895307238,,
2.59950710830619,-0.321951231265825,,
2.69948815093335,-0.745798124776126,,
2.79946919356051,2.71065159999796,,
2.89945023618767,1.93999891946181,,
2.99943127881483,-0.201479464225855,,
3.099412321442,1.48462535351961,,
3.19939336406916,1.98454120703886,,
3.29937440669632,1.49012549054527,,
3.39935544932348,3.94300326388406,,
3.49933649195064,5.30810678794164,,
3.5993175345778,3.75197628553572,,
3.69929857720496,6.917903472994,,
3.79927961983212,7.25219177191831,,
3.89926066245928,4.41534436600347,,
3.99924170508645,4.39553369796912,,
4.09922274771361,5.77146952777001,,
4.19920379034077,4.01415915109331,,
4.29918483296793,4.94174409933433,,
4.39916587559509,6.56997290965013,,
4.49914691822225,5.339488542171,,
4.59912796084941,6.04680475409016,,
4.69910900347657,9.09386587236072,,
4.79909004610374,9.40203695048534,,
4.8990710887309,9.24410936987663,,
4.99905213135806,12.5998805439595,,
5.09903317398522,13.4258503088435,,
5.19901421661238,15.3747104127416,,
5.29899525923954,15.8006609643139,,
5.3989763018667,15.9406329665348,,
5.49895734449386,17.8952442183058,,
5.59893838712102,19.9495269384504,,
5.69891942974819,22.284099302352,,
5.79890047237535,23.1591166360709,,
5.89888151500251,22.4739186949272,,
5.99886255762967,24.9315480982585,,
6.09884360025683,25.6658771014272,,
6.19882464288399,26.216842903112,,
6.29880568551115,26.720141528842,,
6.39878672813831,27.1960434121098,,
6.49876777076547,26.260879831661,,
6.59874881339264,29.2540212272803,,
6.6987298560198,29.8834177238185,,
6.79871089864696,28.3283312948333,,
6.89869194127412,29.1203153813463,,
6.99867298390128,29.2886558284082,,
7.09865402652844,28.2332303653498,,
7.1986350691556,28.3078250825221,,
7.29861611178276,27.7361500797052,,
7.39859715440993,25.6772528499174,,
7.49857819703709,24.8944683600622,,
7.59855923966425,24.0524312015751,,
7.69854028229141,21.2273664477675,,
7.79852132491857,18.3241384109605,,
7.89850236754573,18.5202573326935,,
7.99848341017289,17.6105208852014,,
8.09846445280005,14.8758014083651,,
8.19844549542721,14.1320480121602,,
8.29842653805438,11.4272494748742,,
8.39840758068154,10.0372852140424,,
8.4983886233087,12.0686659959953,,
8.59836966593586,11.1255837093663,,
8.69835070856302,6.32145325671723,,
8.79833175119018,6.27294282895572,,
8.89831279381734,5.61017502587629,,
8.9982938364445,2.72536131447887,,
9.09827487907167,1.67146482250881,,
9.19825592169883,1.07188277060217,,
9.29823696432599,-1.56937105646185,,
9.39821800695315,-2.5265113440941,,
9.49819904958031,-0.60767870455825,,
9.59818009220747,-2.88197426303254,,
9.69816113483463,-3.64553767773716,,
9.79814217746179,-0.630848914113095,,
9.89812322008895,0.28581924080542,,
9.99810426271612,-1.67630412402439,,
10.0980853053433,-0.772647876220166,,
10.1980663479704,-2.11132260989835,,
10.2980473905976,-4.10595625629779,,
10.3980284332248,-2.85634577954718,,
10.4980094758519,-1.93899922032061,,
10.5979905184791,-4.26242029410889,,
10.6979715611062,-3.42302509159323,,
10.7979526037334,-3.48308659829372,,
10.8979336463606,-5.14290952608051,,
10.9979146889877,-4.95316850231109,,
11.0978957316149,-4.94341984102402,,
11.197876774242,-6.24257622349143,,
11.2978578168692,-5.00814833887335,,
11.3978388594964,-3.30242968153884,,
11.4978199021235,-4.89271970672252,,
11.5978009447507,-3.53319691514247,,
11.6977819873779,-2.3075990199716,,
11.797763030005,-1.95478702207503,,
11.8977440726322,-3.06159285133526,,
11.9977251152593,-1.94250212224864,,
12.0977061578865,-2.18047929092499,,
12.1976872005137,-3.55055397385354,,
12.2976682431408,-0.131692827500785,,
12.397649285768,-0.166748306639811,,
12.4976303283951,-1.76843850135997,,
12.5976113710223,-0.137242679685784,,
12.6975924136495,2.61652419223786,,
12.7975734562766,2.74796526050464,,
12.8975544989038,5.46027629284681,,
12.9975355415309,7.22542691216674,,
13.0975165841581,5.8801697042915,,
13.1974976267853,8.49767536480892,,
13.2974786694124,10.406643316136,,
13.3974597120396,9.47975235961545,,
13.4974407546668,11.6638247285962,,
13.5974217972939,12.919076295295,,
13.6974028399211,13.9558541345995,,
13.7973838825482,15.9269692881176,,
13.8973649251754,18.0854921480212,,
13.9973459678026,16.5638988257357,,
14.0973270104297,19.6777215782269,,
14.1973080530569,23.2376196593324,,
14.297289095684,22.0932240240064,,
14.3972701383112,22.5200067255859,,
14.4972511809384,24.8751663658219,,
14.5972322235655,22.9216548538348,,
14.6972132661927,23.016316877847,,
14.7971943088199,24.9250767979801,,
14.897175351447,23.9401925114773,,
14.9971563940742,22.9951273564364,,
15.0971374367013,23.3124112417151,,
15.1971184793285,23.5679187272191,,
15.2970995219557,22.2338252698812,,
15.3970805645828,22.2468416776812,,
15.49706160721,21.9398385634452,,
15.5970426498371,21.9574561993223,,
15.6970236924643,24.0890887774314,,
15.7970047350915,22.3272403348768,,
15.8969857777186,22.8559232077935,,
15.9969668203458,23.465452311013,,
16.0969478629729,23.3213457295133,,
16.1969289056001,20.9649517143928,,
16.2969099482273,21.2343492309578,,
16.3968909908544,20.7221202276934,,
16.4968720334816,21.0623492892419,,
16.5968530761088,20.1371496207011,,
16.6968341187359,20.7479797407146,,
16.7968151613631,19.6899085453668,,
16.8967962039902,18.4954266846406,,
16.9967772466174,21.5933694563548,,
17.0967582892446,22.8389629604079,,
17.1967393318717,21.7690344562425,,
17.2967203744989,23.1287387619701,,
17.396701417126,24.2996383660273,,
17.4966824597532,23.8904884344231,,
17.5966635023804,23.8283340452743,,
17.6966445450075,24.4872007949195,,
17.7966255876347,23.4147695250457,,
17.8966066302618,22.0536330543465,,
17.996587672889,23.1025551772696,,
