Meta Data
Label,Value,
Date,8/12/2024
Profile,HillsAndValleys
ScanDuration,17.5867 s
ScanLength,527.4 µm
ScanResolution,0.099981 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,6.5 µm
StylusType,Radius: 2 μm
Time,11:16:31 AM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.0999810426271611,0.0163680679800118,,
0.199962085254322,-3.11838992220947,,
0.299943127881483,-0.51739003037255,,
0.399924170508645,-0.776013840930039,,
0.499905213135806,-1.76329910194756,,
0.599886255762967,-1.04608012658432,,
0.699867298390128,-2.28400532169553,,
0.799848341017289,-3.24758812268234,,
0.89982938364445,-1.34369582036931,,
0.999810426271611,-0.419523803909208,,
1.09979146889877,-1.1601290546607,,
1.19977251152593,-0.262875551460628,,
1.29975355415309,0.168463976698849,,
1.39973459678026,-2.12338669280288,,
1.49971563940742,-1.73230157078915,,
1.59969668203458,-1.58235289126715,,
1.69967772466174,-3.50193924757365,,
1.7996587672889,-4.33687785015091,,
1.89963980991606,-3.34486426868428,,
1.99962085254322,-5.20800750719145,,
2.09960189517038,-7.10036437046038,,
2.19958293779755,-4.73990729859388,,
2.29956398042471,-5.92723077554882,,
2.39954502305187,-8.29086237780933,,
2.49952606567903,-7.92152305091314,,
2.59950710830619,-9.47069587216367,,
2.69948815093335,-9.37872003766446,,
2.79946919356051,-7.14946347731702,,
2.89945023618767,-7.49164691875832,,
2.99943127881483,-7.4849411791527,,
3.099412321442,-5.92665497773222,,
3.19939336406916,-6.32625852884944,,
3.29937440669632,-6.55641851844812,,
3.39935544932348,-3.97751536898012,,
3.49933649195064,-2.08035936141967,,
3.5993175345778,-1.87627345231541,,
3.69929857720496,0.506954816371072,,
3.79927961983212,2.19040161072703,,
3.89926066245928,1.5604922709294,,
3.99924170508645,2.53028349883569,,
4.09922274771361,6.48832329848234,,
4.19920379034077,6.31448116836504,,
4.29918483296793,6.52819071168145,,
4.39916587559509,10.0225713078905,,
4.49914691822225,9.61812703612083,,
4.59912796084941,10.2659590042402,,
4.69910900347657,12.8565435197832,,
4.79909004610374,14.0058801022346,,
4.8990710887309,14.0140729595922,,
4.99905213135806,17.5925888641282,,
5.09903317398522,18.0634788518466,,
5.19901421661238,18.673541737882,,
5.29899525923954,21.0816622966563,,
5.3989763018667,21.8317820964118,,
5.49895734449386,21.9221698390178,,
5.59893838712102,22.210390147111,,
5.69891942974819,23.4723181000532,,
5.79890047237535,21.1346183710983,,
5.89888151500251,22.011494688254,,
5.99886255762967,22.5929835895999,,
6.09884360025683,21.182863274377,,
6.19882464288399,21.8286098179558,,
6.29880568551115,22.3480148665697,,
6.39878672813831,20.6792490485919,,
6.49876777076547,21.2618718929765,,
6.59874881339264,22.1894141610803,,
6.6987298560198,21.0162654998347,,
6.79871089864696,20.9913075511838,,
6.89869194127412,23.5791128928689,,
6.99867298390128,22.6514959514671,,
7.09865402652844,21.834180944341,,
7.1986350691556,22.3227482828596,,
7.29861611178276,21.9949695121099,,
7.39859715440993,21.3103678655615,,
7.49857819703709,21.9229899270036,,
7.59855923966425,21.5586381927202,,
7.69854028229141,20.0108993033463,,
7.79852132491857,20.0497569679681,,
7.89850236754573,19.6659982819456,,
7.99848341017289,17.8687515884657,,
8.09846445280005,18.1371269449535,,
8.19844549542721,16.5420338218099,,
8.29842653805438,13.1075969062255,,
8.39840758068154,10.4233339155372,,
8.4983886233087,10.1883434504638,,
8.59836966593586,8.06720659986362,,
8.69835070856302,5.918748908888,,
8.79833175119018,6.2317641681912,,
8.89831279381734,3.47857317982447,,
8.9982938364445,2.90992264177468,,
9.09827487907167,2.86358208218574,,
9.19825592169883,0.396896526781369,,
9.29823696432599,-1.09164182205601,,
9.39821800695315,0.943484118979825,,
9.49819904958031,-0.557317505359329,,
9.59818009220747,-3.08318248590377,,
9.69816113483463,0.563131962981739,,
9.79814217746179,-1.95538232859692,,
9.89812322008895,-2.27768177461167,,
9.99810426271612,0.0924790597095857,,
10.0980853053433,-1.87987909328551,,
10.1980663479704,-2.92839622391893,,
10.2980473905976,-1.93105729850505,,
10.3980284332248,-3.02668178939845,,
10.4980094758519,-5.25194030644355,,
10.5979905184791,-4.95033026660937,,
10.6979715611062,-4.25668170705516,,
10.7979526037334,-4.98537039000111,,
10.8979336463606,-2.88344967655727,,
10.9979146889877,-3.77848485624832,,
11.0978957316149,-5.14604758343429,,
11.197876774242,-4.24031686945884,,
11.2978578168692,-4.25071298028032,,
11.3978388594964,-4.81879825288286,,
11.4978199021235,-4.37651179001688,,
11.5978009447507,-2.47516079822865,,
11.6977819873779,-2.68992409990203,,
11.797763030005,-2.46576038169831,,
11.8977440726322,0.508445042190687,,
11.9977251152593,-0.764609266979427,,
12.0977061578865,-1.23242348288179,,
12.1976872005137,0.38581178598249,,
12.2976682431408,0.613188717496413,,
12.397649285768,0.672663187989134,,
12.4976303283951,2.77317523713101,,
12.5976113710223,3.4107610638736,,
12.6975924136495,2.51336471899911,,
12.7975734562766,6.08606042207632,,
12.8975544989038,6.74731388542672,,
12.9975355415309,5.97930028461865,,
13.0975165841581,8.76821769846056,,
13.1974976267853,10.9021366585001,,
13.2974786694124,10.4812216867847,,
13.3974597120396,12.7875501259473,,
13.4974407546668,13.4850280618057,,
13.5974217972939,13.2677909005355,,
13.6974028399211,15.4645824131285,,
13.7973838825482,18.980672185095,,
13.8973649251754,18.979624708464,,
13.9973459678026,18.6823751979558,,
