Meta Data
Label,Value,
Date,8/12/2024
Profile,HillsAndValleys
ScanDuration,22.3267 s
ScanLength,1004.39 µm
ScanResolution,0.149976 µm
ScanType,Standard Scan
StylusForce,8 mg
StylusScanRange,6.5 µm
StylusType,Radius: 2 μm
Time,12:27:09 PM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.14997610862268,-2.98595767798422,,
0.29995221724536,-3.52959655149431,,
0.44992832586804,-6.59545428895919,,
0.599904434490721,-4.55646629003105,,
0.749880543113401,-5.99624317307551,,
0.899856651736081,-9.69576742355459,,
1.04983276035876,-10.7137219600087,,
1.19980886898144,-12.2370640926953,,
1.34978497760412,-9.32544022524018,,
1.4997610862268,-12.0831988127388,,
1.64973719484948,-10.0591295686421,,
1.79971330347216,-14.4013703934133,,
1.94968941209484,-9.80001572073901,,
2.09966552071752,-10.1892080124606,,
2.2496416293402,-7.83727054182398,,
2.39961773796288,-9.02580828949923,,
2.54959384658556,-6.9728656104276,,
2.69956995520824,-5.70770258676012,,
2.84954606383092,-4.12128709388283,,
2.9995221724536,-2.05753745509759,,
3.14949828107628,-1.54206845206405,,
3.29947438969896,2.22163523905472,,
3.44945049832164,3.67249216713213,,
3.59942660694432,7.04577488382994,,
3.749402715567,6.78038992883715,,
3.89937882418968,10.5185305055807,,
4.04935493281236,8.58486625923219,,
4.19933104143504,11.2733157854191,,
4.34930715005772,8.17099081345902,,
4.4992832586804,8.04855836798617,,
4.64925936730308,4.56311148428981,,
4.79923547592576,7.31299780474175,,
4.94921158454845,7.39697427037379,,
5.09918769317113,6.80580182845584,,
5.24916380179381,6.44210643179227,,
5.39913991041649,4.45913868431531,,
5.54911601903917,7.89390438104477,,
5.69909212766185,6.58597589818527,,
5.84906823628453,7.43919784050992,,
5.99904434490721,4.82024725443736,,
6.14902045352989,8.81584605580199,,
6.29899656215257,7.56851419238989,,
6.44897267077525,9.99332363689747,,
6.59894877939793,6.91061293565003,,
6.74892488802061,5.56892378819624,,
6.89890099664329,3.16251032826047,,
7.04887710526597,3.37731737075883,,
7.19885321388865,-0.0808692900979189,,
7.34882932251133,-1.97507119200119,,
7.49880543113401,-3.9425078531105,,
7.64878153975669,-6.57699084708533,,
