Meta Data
Label,Value,
Date,8/27/2024
Profile,HillsAndValleys
ScanDuration,16.7733 s
ScanLength,754.53 µm
ScanResolution,0.149976 µm
ScanType,Standard Scan
StylusForce,1 mg
StylusScanRange,65.5 µm
StylusType,Radius: 2 μm
Time,11:49:14 AM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.149976147851234,-3.86282776941454,,
0.299952295702468,-17.05540488542,,
0.449928443553702,-15.7384784401581,,
0.599904591404936,-21.4479019441118,,
0.749880739256169,-26.4627779465485,,
0.899856887107403,-32.2444442569251,,
1.04983303495864,-27.672735667447,,
1.19980918280987,-28.5080988494792,,
1.34978533066111,-26.2627147071669,,
1.49976147851234,-27.5653142877672,,
1.64973762636357,-28.4954847136959,,
1.79971377421481,-23.9181465723491,,
1.94968992206604,-23.920314662436,,
2.09966606991727,-23.6356466846587,,
2.24964221776851,-22.9569244820142,,
2.39961836561974,-21.8176285428278,,
2.54959451347098,-17.6952642468335,,
2.69957066132221,-10.7312172991343,,
2.84954680917344,-14.0596007363884,,
2.99952295702468,-14.2809161439491,,
3.14949910487591,-15.1795113848651,,
3.29947525272715,-14.4289031463743,,
3.44945140057838,-19.8623548010278,,
3.59942754842961,-22.8418596220164,,
3.74940369628085,-29.5526143486607,,
3.89937984413208,-36.0875960526685,,
4.04935599198332,-39.4900392940379,,
4.19933213983455,-45.6548310127616,,
4.34930828768578,-47.8682603748735,,
4.49928443553702,-51.9014871358992,,
4.64926058338825,-48.4677848065563,,
4.79923673123948,-48.5286018111911,,
4.94921287909072,-41.9052372934806,,
5.09918902694195,-38.6003666539236,,
5.24916517479319,-31.285243688439,,
5.39914132264442,-25.2076719261978,,
5.54911747049565,-15.7494488574771,,
5.69909361834689,-14.7855948483642,,
5.84906976619812,-11.4713685224272,,
5.99904591404936,-7.10227466287565,,
6.14902206190059,-5.63052965208854,,
6.29899820975182,-5.89751592328944,,
6.44897435760306,-6.46026636156267,,
6.59895050545429,-5.70501834574036,,
6.74892665330553,-4.54428228421795,,
6.89890280115676,1.06422814854561,,
7.04887894900799,3.58974861599644,,
7.19885509685923,9.12883816498069,,
7.34883124471046,11.1698595162922,,
7.49880739256169,13.1284119854725,,
7.64878354041293,16.057534293522,,
7.79875968826416,17.1536098487952,,
7.9487358361154,12.2490880090676,,
8.09871198396663,11.2716494687276,,
8.24868813181786,9.19701062592104,,
8.3986642796691,5.77736705267111,,
8.54864042752033,0.840131418698515,,
8.69861657537157,-8.17537334557576,,
8.8485927232228,-13.4201156101604,,
8.99856887107403,-23.1972821638605,,
9.14854501892527,-28.1221563047802,,
9.2985211667765,-36.3032173183677,,
9.44849731462774,-30.7661691833515,,
9.59847346247897,-30.1143357084211,,
9.7484496103302,-24.6898553593445,,
9.89842575818144,-26.220621874167,,
10.0484019060327,-22.5643258531986,,
10.1983780538839,-27.8332530465837,,
10.3483542017351,-27.1470262986488,,
10.4983303495864,-25.3698608166342,,
10.6483064974376,-28.9866001550067,,
10.7982826452888,-31.7395376130592,,
10.9482587931401,-32.0450273161069,,
11.0982349409913,-32.1649286616449,,
11.2482110888425,-34.500455258693,,
11.3981872366938,-31.2726250773068,,
11.548163384545,-31.1349863017051,,
11.6981395323962,-27.8564505136257,,
11.8481156802475,-23.9415109230225,,
11.9980918280987,-23.3909054565659,,
12.1480679759499,-22.5988685925,,
12.2980441238012,-17.7313641848907,,
12.4480202716524,-17.693649816683,,
