% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:14
% Dimension:          2
% Nodes:              253
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=10, circ_pos=10
8.479737237621688         8.479737237621688        -0.12991543225679017
8.578013952803186         8.578013952803188        -0.1298178998193352
8.816876833518581         8.816876833518581        -0.12958655686289527
8.322255317750454         8.322255317750454        -0.1300642854626784
8.18712005871526          8.187120058715259        -0.13017621913124183
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.20671525218427      -7.106134780380288E-7
-452.4204553688842        -452.4204553688841       -5.991494394443416E-7
-431.5447876735226        -431.5447876735226       -8.983406451766761E-7
-404.838991288963         -404.838991288963        -8.717052027822666E-7
-401.64570269430715       -401.6457026943071       -8.435080295738645E-7
-399.493919985778         -399.493919985778        -8.301963830084132E-7
-359.00585409924906       -359.00585409924906      -8.917133251354107E-7
-348.6244860021648        -348.6244860021649       -8.823870207269121E-7
-300.39085057594815       -300.3908505759482       -8.858270022314241E-7
-299.4376540979375        -299.4376540979375       -8.85524795607712E-7
-298.53403657094134       -298.5340365709413       -8.853202188897026E-7
-250.3955045841206        -250.3955045841206       -8.863882659193429E-7
-225.57002030629616       -225.57002030629616      -8.827765542766552E-7
-171.4324416577674        -171.4324416577674       -8.234814467784858E-7
-161.32303123321648       -161.3230312332165       -7.821277787163719E-7
-151.6015142324374        -151.6015142324374       -7.180040832720402E-7
-129.30148155078248       -129.30148155078246      -5.469442025311884E-7
-196.98364707219895       -196.98364707219892      -8.728085716966714E-7
-118.28947935252698       -118.28947935252697      -6.16638813801803E-7
-111.81880255172229       -111.81880255172227      -8.017167097663948E-7
-106.57061237712182       -106.57061237712182      -1.1592311260576907E-6
-100.32237682104027       -100.32237682104025      -1.9252471104694856E-6
499.9999999999999         499.9999999999999        1.1998865668409465E-36
462.11904772907565        462.1190477290757        -8.00498585109601E-7
-94.78850254371831        -94.7885025437183        -3.1986146636682274E-6
-89.49706506247321        -89.49706506247321       -5.336044391843832E-6
450.06561853961955        450.0656185396195        -6.756934221543149E-7
433.09829522028224        433.09829522028224       -8.901503110425855E-7
-84.53306774855172        -84.5330677485517        -9.125309721888708E-6
-82.77014234899576        -82.77014234899575       -1.1143773578528744E-5
406.8683304081414         406.86833040814133       -8.471345908413977E-7
404.86858214497636        404.86858214497636       -8.236536204041879E-7
-79.85231213485308        -79.85231213485308       -1.6378801383034674E-5
-77.7946544699767         -77.7946544699767        -2.2028913464451225E-5
402.7970809398303         402.79708093983027       -8.187991758724611E-7
373.445285961653          373.445285961653         -8.998848724518534E-7
353.2174518048988         353.21745180489893       -8.883920314644523E-7
-76.7860734527808         -76.78607345278081       -2.5938286193911724E-5
-74.22390061014687        -74.22390061014687       -4.388435933307344E-5
330.6845660527718         330.68456605277186       -8.876763447926562E-7
306.9665897844655         306.96658978446555       -8.90628802450454E-7
277.27954199079113        277.27954199079113       -8.88377335869611E-7
275.1343562166617         275.1343562166617        -8.882922022821107E-7
-73.22811710475948        -73.22811710475948       -5.7492786421804194E-5
-72.31220481973702        -72.31220481973702       -7.843367157725569E-5
270.08221772482705        270.08221772482705       -8.885882795200959E-7
243.58141080393062        243.58141080393065       -8.890874292638326E-7
-70.69065173831274        -70.69065173831254       -1.9517552834188558E-4
228.66189643082922        228.66189643082922       -8.883370150612602E-7
203.27116418625454        203.27116418625457       -8.823156442198593E-7
-69.68954251337377        -69.68954251337377       -3.882472190894896E-4
168.03406112212005        168.03406112212005       -7.847943121692061E-7
158.21468719898039        158.2146871989804        -7.071940484104756E-7
-68.67232319235211        -68.67232319235211       -7.010333573059597E-4
-68.66531536060045        -68.66531536060045       -7.035784158091626E-4
138.39434708774576        138.39434708774576       -4.795116153101153E-7
129.72786698895567        129.7278669889557        -4.392417353987917E-7
-68.65874302239816        -68.65874302239816       -7.059669016154489E-4
-67.63202019094656        -67.63202019094658       -0.0011331529415990066
107.58898346204384        107.58898346204384       -1.7295278757823719E-6
116.0331667844436         116.03316678444364       -7.989854276262392E-7
-66.83679548983993        -66.83679548983993       -0.0015365916901428022
-66.79422438072426        -66.79422438072424       -0.0015599392837213175
96.4231719498061          96.42317194980612        -5.104605272518672E-6
100.43680637253543        100.43680637253541       -3.477594873793794E-6
-65.42404910019889        -65.42404910019889       -0.0024028259041693253
-65.34915034132669        -65.34915034132669       -0.0024539703801361988
88.68456631592431         88.68456631592431        -1.0816106457033983E-5
92.40713233099709         92.40713233099709        -7.5138991265323515E-6
-65.15278235827297        -65.15278235827297       -0.0025905407535953616
-63.47305958893906        -63.47305958893905       -0.0038967116994066955
82.73599721140184         82.73599721140182        -2.034731669624452E-5
84.24559039504996         84.24559039504994        -1.7256816218225754E-5
-62.52418599006846        -62.52418599006846       -0.004740962574031586
-61.84375606258242        -61.843756062582415      -0.005391675348925904
80.10086890691696         80.10086890691694        -2.8176099571519594E-5
77.84700151896362         77.84700151896362        -3.825781434335072E-5
-61.23919748394887        -61.23919748394887       -0.006000654530235544
-60.22611826822245        -60.22611826822245       -0.0070839392041237605
76.73243005239036         76.73243005239037        -4.528392410311692E-5
74.08036955253587         74.08036955253587        -7.612229354434091E-5
-58.95601304884062        -58.95601304884062       -0.008549294888898377
-57.920570102888675       -57.920570102888675      -0.009828494822784944
73.02494410702587         73.02494410702589        -1.0093626190087676E-4
72.2249151693118          72.2249151693118         -1.3227381836554696E-4
-55.525586612062135       -55.525586612062135      -0.01306019094839172
-55.36863796174511        -55.36863796174511       -0.013284996179934467
70.69065173831274         70.69065173831247        -3.0178663482096035E-4
-55.11054643871154        -55.110546438711545      -0.013657748529784968
-52.874191786585854       -52.874191786585854      -0.017049279464245063
69.72636357126525         69.72636357126527        -5.680902429157354E-4
-51.99685950725029        -51.996859507250306      -0.018457750413140798
-49.72113975889465        -49.72113975889465       -0.02229668697533742
68.6999814720249          68.6999814720249         -0.00101482998624178
68.64484431867392         68.64484431867392        -0.0010433721051392915
-48.03758400630113        -48.03758400630113       -0.025301389227074342
-45.73238884927744        -45.73238884927744       -0.029619573082869364
68.59501133641265         68.59501133641265        -0.0010695175446281313
67.6119829369907          67.6119829369907         -0.0016573953184411039
-41.657159988310895       -41.657159988310895      -0.03776251874723295
-40.9767646063426         -40.9767646063426        -0.03918368715370721
66.83399540265921         66.83399540265921        -0.0022180483187319113
66.7189294592219          66.7189294592219         -0.0023079542052206526
-38.956156138862696       -38.9561561388627        -0.043476870300784634
-36.59221821903649        -36.592218219036496      -0.04864405426614538
65.64096582742049         65.64096582742049        -0.003234304506285244
65.4716392694525          65.47163926945251        -0.0033934507427067855
-35.802881176150315       -35.802881176150315      -0.0504048960168433
-32.26889465276346        -32.268894652763464      -0.05842654793590582
64.4187864600725          64.41878646007251        -0.0044624679968678456
63.86299982233452         63.862999822334544       -0.005080854127030128
-29.695008771883487       -29.695008771883487      -0.06439837206459385
-27.251911490091423       -27.251911490091423      -0.07013420176507522
63.050328102239135        63.05032810223915        -0.006049600768962329
62.349468164861314        62.349468164861314       -0.0069448435728085
61.19981010823389         61.19981010823389        -0.008528015696265255
-25.471406118352757       -25.47140611835276       -0.07433925209488866
-22.76051726085512        -22.76051726085512       -0.08073770999656302
60.16732009425579         60.1673200942558         -0.010066276037044013
58.7644197591754          58.7644197591754         -0.012322706926461303
58.45942789734298         58.45942789734298        -0.012837797577436267
-21.42447653395932        -21.42447653395932       -0.08388588610665232
-18.73741025682844        -18.73741025682844       -0.09015209441385769
-17.313682658658426       -17.313682658658426      -0.09343289325782231
-14.52616533165916        -14.52616533165916       -0.09971703223098582
-14.120474543728346       -14.120474543728346      -0.10061675734888027
57.909388654979956        57.90938865497995        -0.013787756247070642
56.48146988716065         56.48146988716064        -0.016374926024906263
-11.650538735636973       -11.650538735636973      -0.10595634266840886
-10.516527959746316       -10.516527959746316      -0.10832625405425625
-13.504172145040238       -13.50417214504024       -0.10197079734555392
-9.218008873296176        -9.218008873296174       -0.11096514097816126
55.99005800041847         55.99005800041846        -0.01730518874888878
54.25607280177384         54.256072801773826       -0.020736091006502328
-7.500065020640975        -7.500065020640976       -0.11431596656545957
-7.679970363475445        -7.679970363475445       -0.11397297065808051
52.275532888308945        52.27553288830894        -0.02492028508181567
51.277653839055866        51.27765383905586        -0.027128490155832196
-7.220182238533069        -7.22018223853307        -0.1148453319420964
-6.001752935350327        -6.001752935350327       -0.11708763566688328
49.001403478052865        49.001403478052865       -0.03238477756297446
48.35785913838219         48.357859138382196       -0.03392398834808436
48.09363430720392         48.09363430720392        -0.0345634103665872
-4.7748642571854          -4.7748642571854         -0.1192373735497273
-4.548987815389708        -4.548987815389708       -0.11962065033634674
-4.335971000929491        -4.335971000929491       -0.11997831812575091
47.40519305345549         47.4051930534555         -0.03624258544208551
44.76673310841838         44.76673310841838        -0.04287168902316746
-3.206038478880805        -3.2060384788808047      -0.1218085218227237
-2.250952825896462        -2.250952825896462       -0.1232636325785668
-2.0013365992539205       -2.0013365992539205      -0.12362938897329345
41.74189071319748         41.74189071319748        -0.05080218087422026
41.65212521399444         41.65212521399444        -0.05104265990061562
-1.7871731791430874       -1.7871731791430872      -0.12393812310535682
-0.9459772166823479       -0.9459772166823479      -0.12510176821744703
41.03220517193583         41.032205171935836       -0.05270602544694839
38.132963929367484        38.132963929367484       -0.060598446367790285
37.75595876137357         37.75595876137358        -0.061640030112293465
-0.0753257492370383       -0.07532574923703822     -0.1262213651369808
-0.41286317769987224      -0.4128631776998722      -0.12579788946274995
34.03426844791268         34.03426844791268        -0.07197111861806048
33.302409650413004        33.302409650413004       -0.07401681106971231
0.6903856521954782        0.6903856521954783       -0.12712854779829574
0.6394961021548398        0.6394961021548397       -0.1270705521345577
0.8031003506003073        0.8031003506003072       -0.12725566861497262
30.750737248041794        30.750737248041794       -0.08111674275881099
28.975522123657534        28.97552212365753        -0.08602072318554706
1.4620278278637424        1.4620278278637422       -0.1279633803407993
1.778040788475878         1.778040788475878        -0.1282808543871051
2.11467517730234          2.1146751773023404       -0.12860257567670957
28.40445309875108         28.404453098751077       -0.08758809781320868
26.732065309873253        26.732065309873256       -0.09213221175472573
2.6645068539072865        2.6645068539072865       -0.12908988891204132
2.679851804661023         2.679851804661023        -0.12910281025069043
26.456864519363812        26.456864519363812       -0.09287395696681242
24.41828402342353         24.418284023423535       -0.09828315944906907
2.7233811367188805        2.7233811367188805       -0.12913921041481338
3.22715988780805          3.2271598878080496       -0.1295369291229571
24.14147589145416         24.14147589145416        -0.09900685772268825
22.292441408877824        22.29244140887782        -0.10374553523683923
3.6901296170256614        3.690129617025662        -0.1298631213140865
3.40966222548587          3.40966222548587         -0.12967016979277338
4.053697951521068         4.053697951521067        -0.13009128857880314
22.022898984968883        22.022898984968887       -0.10442335382457249
20.810893254320007        20.81089325432001        -0.1074160087611576
20.344180682353127        20.344180682353127       -0.1085451974911296
20.237702306726604        20.237702306726607       -0.10880113888622829
4.1007939400770415        4.100793940077041        -0.130119007991335
4.137987321341087         4.137987321341087        -0.13014059673035458
4.469497678649098         4.469497678649098        -0.13032063841990676
18.80003817735719         18.80003817735719        -0.1121759364723263
18.732842940436292        18.732842940436292       -0.11233017161626903
4.75553476925665          4.755534769256649        -0.1304580605558637
4.766423519768793         4.766423519768793        -0.13046296463423898
17.699561460406834        17.699561460406834       -0.11465395268808821
17.644895453414698        17.644895453414698       -0.11477459258559522
17.361949736160746        17.361949736160746       -0.1153942512476628
4.777139824236168         4.777139824236167        -0.13046776595193063
5.03704689890011          5.037046898900112        -0.13057700706844177
16.493929897583598        16.493929897583598       -0.11724977161780725
16.237111534709676        16.237111534709676       -0.1177854191349029
15.567363781721017        15.567363781721017       -0.11915064680034304
5.26368681769136          5.263686817691359        -0.1306616532129688
5.264029536193487         5.264029536193487        -0.13066177440167684
14.99838019344741         14.99838019344741        -0.12027340430493236
14.722931760857556        14.722931760857556       -0.12080437859409848
14.04673431182406         14.046734311824064       -0.12206950135323867
13.821050783181573        13.821050783181573       -0.12247960232898315
5.264390265700358         5.264390265700357        -0.13066190140225215
5.477060477149923         5.477060477149922        -0.1307343527789516
13.455391979117241        13.455391979117241       -0.1231301673378389
13.034026453215805        13.034026453215805       -0.12385800656167625
12.907432913902547        12.907432913902547       -0.12407203466737135
5.656854276742314         5.656854222608527        -0.1307984951683934
12.584276160038932        12.584276160038932       -0.12460808524057668
12.383343107614637        12.383343107614635       -0.12493388075167339
12.314693409882326        12.314693409882326       -0.12504390916482838
11.799902495710665        11.799902495710665       -0.12584574124335227
11.316059104788705        11.316059104788707       -0.12656139666723967
11.20874135918567         11.20874135918567        -0.12671505197022162
10.949811388024742        10.949811388024742       -0.12707746438869585
10.651722593595478        10.651722593595478       -0.1274802251732802
10.565306925904483        10.565306925904483       -0.12759411738117654
10.073187278756876        10.073187278756876       -0.1282156956817936
10.137716953457566        10.137716953457568       -0.12813678235606132
10.05054418167001         10.05054418167001        -0.1282432074214949
9.687441287923715         9.687441287923713        -0.1286702292299487
9.22152885070089          9.22152885070089         -0.12917916123321493
9.38735125630647          9.387351256306472        -0.12900304387403094
9.042639136596659         9.04263913659666         -0.1293629122545687
5.8310097154833205        5.83100971548332         -0.13085270759338097
5.982309808697181         5.982309808697181        -0.1308820251726154
6.057159577212479         6.057159577212478        -0.13089225288074366
6.146178822164703         6.146178822164703        -0.13090110211303102
6.297909103869402         6.297909103869403        -0.13090812823051684
6.460998035333362         6.460998035333363        -0.13090459343225477
6.560243731164551         6.560243731164551        -0.13089689793913598
6.622295517129935         6.622295517129936        -0.1308899736127445
6.828193577763639         6.82819357776364         -0.13085534861009562
6.938341683836374         6.938341683836373        -0.13082947292365482
7.135977096295574         7.135977096295574        -0.13077021109888481
7.325874254863782         7.325874254863782        -0.13069772708913782
7.510674973553096         7.510674973553097        -0.13061258111129137
7.666414358999802         7.666414358999802        -0.1305296152358098
7.894032483860725         7.894032483860726        -0.1303898039321955
7.93912885999911          7.939128859999112        -0.13035949912736253
8.032208399471408         8.03220839947141         -0.13029401220034265
