% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:14
% Dimension:          2
% Nodes:              244
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=10, circ_pos=70
51.23836774365946         51.23836774365946        -0.03580167816685609
51.021014961084525        51.02101496108452        -0.03622410784703611
50.90614410881453         50.90614410881453        -0.03645167300848147
50.7486630048594          50.74866300485941        -0.03675808837327808
50.61351548477814         50.61351548477815        -0.037006892853903205
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.20671525218427      -7.105876846738662E-7
-452.4204553688842        -452.4204553688841       -5.991204544594403E-7
-431.5447876735226        -431.5447876735226       -8.982963111283975E-7
-404.838991288963         -404.83899128896303      -8.716315645300264E-7
-401.64570269430715       -401.6457026943071       -8.434303812913062E-7
-399.49391998577795       -399.493919985778        -8.301151740156697E-7
-359.005854099249         -359.005854099249        -8.915247585062249E-7
-348.6244860021648        -348.6244860021649       -8.821586458451205E-7
-300.39085057594815       -300.3908505759482       -8.851706893161467E-7
-299.4376540979375        -299.4376540979375       -8.848575744351014E-7
-298.53403657094134       -298.5340365709413       -8.846369629197701E-7
-171.4324416577674        -171.4324416577674       -8.619746003392344E-7
-161.32303123321648       -161.3230312332165       -8.603408758492247E-7
-151.6015142324374        -151.6015142324374       -8.52879858593804E-7
-129.30148155078248       -129.30148155078246      -7.850965423459137E-7
-250.3955045841206        -250.3955045841206       -8.843025755195392E-7
-225.57002030629616       -225.57002030629616      -8.785643636255376E-7
-118.28947935252698       -118.28947935252697      -6.584010094636794E-7
-111.81880255172229       -111.81880255172227      -5.30808637048936E-7
-196.98364707219895       -196.98364707219892      -8.71813829228612E-7
-106.57061237712182       -106.57061237712182      -3.7861831059850056E-7
-100.32237682104025       -100.32237682104025      -1.327515637130858E-7
-94.78850254371831        -94.78850254371831       1.5467403610436618E-7
-89.49706506247321        -89.49706506247321       4.942658969259745E-7
-84.53306774855172        -84.5330677485517        8.429261160787824E-7
-82.77014234899576        -82.77014234899575       9.640327449770226E-7
-79.85231213485308        -79.85231213485308       1.0800572339838902E-6
-77.7946544699767         -77.7946544699767        1.0581792416705827E-6
-74.22390061014687        -74.22390061014687       -4.186003760360013E-8
-76.7860734527808         -76.78607345278081       9.647173277020037E-7
-72.31220481973702        -72.31220481973702       -3.2740324533797797E-6
-73.22811710475948        -73.22811710475948       -1.1748314623128018E-6
499.9999999999999         499.9999999999999        3.999856736773614E-37
462.11904772907565        462.11904772907576       -8.006732093283655E-7
-70.69065173831274        -70.69065173831254       -1.8253872267427192E-5
450.06561853961955        450.06561853961944       -6.758990180420953E-7
433.09829522028224        433.09829522028224       -8.904372477942115E-7
-69.65281132103533        -69.65281132103534       -4.6588894053263364E-5
406.86833040814145        406.86833040814133       -8.476128709864888E-7
404.8685821449764         404.8685821449763        -8.241476362730775E-7
-68.73412095849274        -68.73412095849272       -8.690443076985472E-5
-68.66644845140249        -68.66644845140249       -9.04163693664839E-5
402.7970809398303         402.79708093983027       -8.193181185862572E-7
373.445285961653          373.445285961653         -9.008161909924928E-7
353.2174518048988         353.21745180489893       -8.898839502066385E-7
-68.60876063803043        -68.60876063803043       -9.34640051108784E-5
-67.60604013770669        -67.60604013770669       -1.5462047287882475E-4
330.6845660527718         330.68456605277186       -8.90128433594741E-7
306.9665897844655         306.96658978446555       -8.947569259908311E-7
-67.08715234017838        -67.08715234017839       -1.9227379991487394E-4
-66.21591590115953        -66.21591590115953       -2.6445723708231874E-4
277.27954199079124        277.27954199079124       -8.968275419972783E-7
275.13435621666173        275.1343562166618        -8.971060665163947E-7
-65.82582126360847        -65.82582126360849       -3.003622107550633E-4
-64.66815731827238        -64.66815731827236       -4.195916291040554E-4
-65.12765131223784        -65.12765131223783       -3.7001345957852664E-4
-64.41647114400358        -64.41647114400358       -4.479907704844237E-4
270.082217724827          270.08221772482705       -8.988015804807999E-7
243.58141080393062        243.58141080393068       -9.079582091675545E-7
228.66189643082922        228.66189643082922       -9.172862009706195E-7
-63.473005990848236       -63.47300599084825       -5.620859041041624E-4
