% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:29
% Dimension:          2
% Nodes:              244
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=1, circ_pos=70
51.23836774365946         51.23836774365946        -0.003580971600723472
51.021014961084525        51.02101496108452        -0.003623214632370883
50.90614410881453         50.90614410881453        -0.0036459711822242075
50.7486630048594          50.74866300485941        -0.0036766127650160758
50.61351548477814         50.61351548477815        -0.0037014932529002413
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.20671525218427      -7.106471118689984E-7
-452.4204553688842        -452.4204553688841       -5.991872707371918E-7
-431.5447876735226        -431.5447876735226       -8.983982431749239E-7
-404.838991288963         -404.83899128896303      -8.718012972649182E-7
-401.64570269430715       -401.6457026943071       -8.436094439687967E-7
-399.49391998577795       -399.493919985778        -8.303026938899043E-7
-359.005854099249         -359.005854099249        -8.919667116461009E-7
-348.6244860021648        -348.6244860021649       -8.826921526273694E-7
-300.39085057594815       -300.3908505759482       -8.867155225481553E-7
-299.4376540979375        -299.4376540979375       -8.864280533811133E-7
-298.53403657094134       -298.5340365709413       -8.86258226617675E-7
-171.4324416577674        -171.4324416577674       -8.866042525959897E-7
-161.32303123321648       -161.3230312332165       -8.863899417829635E-7
-151.6015142324374        -151.6015142324374       -8.856411100643906E-7
-129.30148155078248       -129.30148155078246      -8.788127799819089E-7
-250.3955045841206        -250.3955045841206       -8.890237323283709E-7
-225.57002030629616       -225.57002030629616      -8.882504725400855E-7
-118.28947935252698       -118.28947935252697      -8.660957832838076E-7
-111.81880255172229       -111.81880255172227      -8.532916137230871E-7
-196.98364707219895       -196.98364707219892      -8.876106447858432E-7
-106.57061237712182       -106.57061237712182      -8.380328224917505E-7
-100.32237682104025       -100.32237682104025      -8.133890419516878E-7
-94.78850254371831        -94.78850254371831       -7.845936436620102E-7
-89.49706506247321        -89.49706506247321       -7.505841592116007E-7
-84.53306774855172        -84.5330677485517        -7.156757069530514E-7
-82.77014234899576        -82.77014234899575       -7.03551816742418E-7
-79.85231213485308        -79.85231213485308       -6.919313154101682E-7
-77.7946544699767         -77.7946544699767        -6.941100125197213E-7
-74.22390061014687        -74.22390061014687       -8.041121703157454E-7
-76.7860734527808         -76.78607345278081       -7.034534049342333E-7
-72.31220481973702        -72.31220481973702       -1.127343308320243E-6
-73.22811710475948        -73.22811710475948       -9.174144940124324E-7
499.9999999999999         499.9999999999999        3.999656448360656E-37
462.11904772907565        462.11904772907576       -8.005242596156227E-7
-70.69065173831274        -70.69065173831254       -2.6253572552774723E-6
450.06561853961955        450.06561853961944       -6.757236687492757E-7
433.09829522028224        433.09829522028224       -8.901924455374534E-7
-69.65281132103533        -69.65281132103534       -5.458890253421788E-6
406.86833040814145        406.86833040814133       -8.472050114803852E-7
404.8685821449764         404.8685821449763        -8.237263617896637E-7
-68.73412095849274        -68.73412095849272       -9.4904781880167E-6
-68.66644845140249        -68.66644845140249       -9.841674818836039E-6
402.7970809398303         402.79708093983027       -8.188756173815778E-7
373.445285961653          373.445285961653         -9.000223922003702E-7
353.2174518048988         353.21745180489893       -8.886156956971236E-7
-68.60876063803043        -68.60876063803043       -1.0146440782317846E-5
-67.60604013770669        -67.60604013770669       -1.626213287368169E-5
330.6845660527718         330.68456605277186       -8.880466659427045E-7
306.9665897844655         306.96658978446555       -8.912499630549168E-7
-67.08715234017838        -67.08715234017839       -2.002749180935687E-5
-66.21591590115953        -66.21591590115953       -2.724588371133317E-5
277.27954199079124        277.27954199079124       -8.895882781771691E-7
275.13435621666173        275.1343562166618        -8.895458392371137E-7
-65.82582126360847        -65.82582126360849       -3.083640430622931E-5
-64.66815731827238        -64.66815731827236       -4.275942089125099E-5
-65.12765131223784        -65.12765131223783       -3.7801573234663444E-5
-64.41647114400358        -64.41647114400358       -4.5599352415700716E-5
270.082217724827          270.08221772482705       -8.900339738861271E-7
243.58141080393062        243.58141080393068       -8.915683388023904E-7
228.66189643082922        228.66189643082922       -8.920594740137583E-7
-63.473005990848236       -63.47300599084825       -5.700893443892592E-5
-62.80991542603388        -62.80991542603389       -6.57394813695362E-5
203.27116418625457        203.27116418625454       -8.924809708145915E-7
168.03406112212005        168.03406112212005       -8.746927558169273E-7
-62.000183329511614       -62.000183329511614      -7.717885985921482E-5
-60.898259594128646       -60.89825959412864       -9.408686009882997E-5
-59.70077805411964        -59.70077805411964       -1.1416669080430633E-4
158.21468719898039        158.2146871989804        -8.600908179666903E-7
138.39434708774576        138.39434708774576       -8.302975591365669E-7
129.7278669889557         129.7278669889557        -8.517619661400162E-7
-57.96225211019984        -57.96225211019984       -1.4636739217390373E-4
-57.27532780284799        -57.27532780284799       -1.6006238870298775E-4
107.58898346204384        107.58898346204384       -1.3927201769867156E-6
116.03316678444361        116.03316678444362       -1.0418101970658574E-6
-56.977041787514544       -56.97704178751455       -1.6618048944359257E-4
-54.354562289277986       -54.354562289277986      -2.2414270096954387E-4
-55.42797944550826        -55.42797944550825       -1.9951000894953831E-4
96.4231719498061          96.42317194980612        -2.508629553427472E-6
100.43680637253543        100.43680637253541       -1.984836410841907E-6
-54.07654791209673        -54.07654791209673       -2.3072832978065456E-4
-52.08625456886436        -52.08625456886436       -2.801879301989343E-4
88.68456631592431         88.68456631592431        -4.249092557631232E-6
92.40713233099709         92.40713233099709        -3.2560995959701856E-6
-50.42684846585733        -50.42684846585733       -3.2450151127723386E-4
-49.66871611742337        -49.66871611742336       -3.4565917795441797E-4
82.73599721140184         82.73599721140182        -6.990081085815684E-6
84.24559039504996         84.24559039504994        -6.113181389382109E-6
-46.810020741564294       -46.810020741564294      -4.303584078689532E-4
-46.54398930249272        -46.54398930249272       -4.3863704929841124E-4
80.10086890691696         80.10086890691694        -9.135198737347816E-6
77.84700151896362         77.84700151896362        -1.1825432861546897E-5
-46.29987012008271        -46.29987012008271       -4.463021834654275E-4
-42.84734429585633        -42.84734429585633       -5.602153888643223E-4
74.08036955253587         74.08036955253587        -2.119977246697795E-5
76.73243005239036         76.73243005239037        -1.3655201481770043E-5
-39.17617755402188        -39.176177554021876      -6.927857916963794E-4
-39.061341180940474       -39.06134118094048       -6.971262857450949E-4
72.2249151693118          72.2249151693118         -3.374740424904554E-5
73.02494410702587         73.02494410702587        -2.688700380628605E-5
-38.80115461583824        -38.80115461583825       -7.069847583886896E-4
-34.9657541216366         -34.96575412163659       -8.586431571346202E-4
70.69065173831274         70.69065173831247        -6.764396706401711E-5
-33.4559286604249         -33.4559286604249        -9.216283115750062E-4
-30.944232974181055       -30.944232974181055      -0.0010302072263398056
69.69050851910336         69.69050851910336        -1.2034492498350384E-4
-25.792153212838574       -25.792153212838578      -0.0012676614060573093
-25.48862689068616        -25.48862689068616       -0.0012822707605428358
68.68225066496807         68.68225066496807        -2.0126922690534354E-4
68.6736370025055          68.6736370025055         -2.0207185018781778E-4
-25.329739307837556       -25.329739307837556      -0.001289971150609471
-18.940235357399622       -18.94023535739962       -0.001612002353660788
68.66571865443946         68.66571865443947        -2.0281052256705773E-4
67.63320005499925         67.63320005499924        -3.110573893275427E-4
-17.158894648381747       -17.158894648381747      -0.0017066980642016377
-12.661764185156397       -12.661764185156397      -0.0019531748955871377
66.85166293323006         66.85166293323006        -4.0808492479432935E-4
66.826688434267           66.82668843426701        -4.113892825561956E-4
-9.898758332155122        -9.898758332155122       -0.0021099641318008955
-6.8214837202416305       -6.82148372024163        -0.002288446969936929
65.81313590429616         65.81313590429616        -5.550849527465604E-4
65.42234273777349         65.42234273777348        -6.153877856198192E-4
65.41602028577697         65.41602028577697        -6.163858714927138E-4
-3.3036284008768084       -3.3036284008768075      -0.0024965447180714064
-1.0929967149512483       -1.0929967149512478      -0.002629389932091981
65.40560142389053         65.40560142389053        -6.180335680211694E-4
63.83635992021174         63.83635992021175        -8.843029691150838E-4
4.799932354156972         4.799932354156972        -0.0029856567855478812
4.947844123245433         4.947844123245434        -0.0029946823227795546
5.097944407717133         5.097944407717134        -0.003003817445230711
62.44997778912208         62.44997778912208        -0.0011468585295301868
62.32131230459245         62.32131230459245        -0.0011723846149119116
10.052908624711476        10.052908624711478       -0.0033013275548727516
10.642389547184935        10.642389547184937       -0.0033363994467737845
62.185640266971134        62.185640266971134       -0.0011994875631750352
60.848561884454554        60.84856188445456        -0.001475310486578237
59.83067079633234         59.83067079633233        -0.001694698009986674
57.38001536012902         57.38001536012902        -0.002244034972406881
58.19101234531245         58.191012345312444       -0.00206007379651019
59.0036483626735          59.003648362673495       -0.0018776231551715908
15.154852636665607        15.154852636665607       -0.0035973272109894624
15.5470514259056          15.5470514259056         -0.0036195244781804113
56.5434231862377          56.5434231862377         -0.002434623090306188
57.36166835648701         57.36166835648701        -0.0022482132190189083
56.39675727870873         56.39675727870873        -0.0024680516794057393
57.36928474978434         57.369284749784335       -0.002246478707697486
59.389130752875154        59.38913075287515        -0.0017919394832153941
19.859956981128207        19.859956981128207       -0.0038522792081895837
19.4085910341545          19.4085910341545         -0.003828741870863535
17.01897263992558         17.01897263992558        -0.0037010612252593423
