% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:29
% Dimension:          2
% Nodes:              246
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=1, circ_pos=50
37.093191992550906        37.093191992550906       -0.007690262747998249
36.88495534167757         36.88495534167757        -0.007731798969126747
36.76400848508359         36.76400848508359        -0.007756272851595852
36.6056787341096          36.6056787341096         -0.007787641561034752
36.4780501335779          36.478050133577895       -0.0078115094993563405
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.20671525218427      -7.106467123564863E-7
-452.4204553688842        -452.4204553688841       -5.991868210076208E-7
-431.5447876735226        -431.5447876735226       -8.983975611080283E-7
-404.838991288963         -404.838991288963        -8.718001548169337E-7
-401.64570269430715       -401.6457026943071       -8.436082373641758E-7
-399.493919985778         -399.493919985778        -8.303014265155935E-7
-359.00585409924906       -359.00585409924906      -8.919636246967696E-7
-348.6244860021648        -348.6244860021649       -8.826884448200515E-7
-300.39085057594815       -300.3908505759482       -8.867044086343361E-7
-299.4376540979375        -299.4376540979375       -8.864167484965603E-7
-298.53403657094134       -298.5340365709413       -8.862464022894942E-7
-250.3955045841206        -250.3955045841206       -8.889904121730538E-7
-225.57002030629616       -225.57002030629616      -8.881777919459076E-7
-171.4324416577674        -171.4324416577674       -8.85407722507917E-7
-161.32303123321648       -161.3230312332165       -8.843503497898834E-7
-151.6015142324374        -151.6015142324374       -8.822944803586898E-7
-196.98364707219895       -196.98364707219892      -8.873750728775496E-7
-118.28947935252698       -118.28947935252697      -8.609179319027305E-7
-111.81880255172229       -111.81880255172227      -8.521569826507885E-7
-129.30148155078248       -129.30148155078246      -8.719964512013703E-7
-106.57061237712182       -106.57061237712182      -8.445871503816601E-7
-100.32237682104027       -100.32237682104025      -8.362868230379238E-7
-94.78850254371831        -94.7885025437183        -8.344955612907629E-7
-89.49706506247321        -89.49706506247321       -8.456173968778158E-7
-84.53306774855172        -84.5330677485517        -8.904580258454183E-7
-82.77014234899576        -82.77014234899575       -9.207458989597349E-7
-79.85231213485308        -79.85231213485308       -1.019032424664248E-6
-77.7946544699767         -77.7946544699767        -1.1397159930910111E-6
-76.7860734527808         -76.78607345278081       -1.2310469317613266E-6
-74.22390061014687        -74.22390061014687       -1.7078804545227172E-6
499.9999999999999         499.9999999999999        1.1998942206188573E-36
462.11904772907565        462.1190477290757        -8.005175348505019E-7
-73.22811710475948        -73.22811710475948       -2.106413220114587E-6
-72.31220481973702        -72.31220481973702       -2.7551591252468323E-6
450.06561853961955        450.0656185396195        -6.757157495310198E-7
433.09829522028224        433.09829522028224       -8.901814008860538E-7
-70.69065173831274        -70.69065173831254       -6.6996409729054555E-6
406.8683304081414         406.86833040814133       -8.471865838974628E-7
404.86858214497636        404.86858214497636       -8.237073276445363E-7
-69.66004891655925        -69.66004891655925       -1.3714098269985446E-5
402.7970809398303         402.79708093983027       -8.188556193329999E-7
373.445285961653          373.445285961653         -8.99986467401678E-7
353.2174518048988         353.21745180489893       -8.885578587049069E-7
-68.71201661716174        -68.71201661716174       -2.400300991761121E-5
-68.68882940697138        -68.68882940697137       -2.4298817509648786E-5
330.6845660527718         330.68456605277186       -8.879513736097193E-7
306.9665897844655         306.96658978446555       -8.91089163725437E-7
-68.66928424708631        -68.66928424708632       -2.4549495637455186E-5
-67.61253623308788        -67.6125362330879        -4.021115591868639E-5
277.27954199079113        277.27954199079113       -8.892582504835669E-7
275.1343562166617         275.1343562166617        -8.89201815470517E-7
-67.12751528194505        -67.12751528194505       -4.8769506875750337E-5
-66.20804945383065        -66.20804945383065       -6.72889549637507E-5
270.08221772482705        270.08221772482705       -8.896344900844609E-7
243.58141080393062        243.58141080393065       -8.908315802305985E-7
228.66189643082922        228.66189643082922       -8.909253492559043E-7
-65.90150117240245        -65.90150117240245       -7.412119470031733E-5
-64.7778238536168         -64.7778238536168        -1.0189171400294085E-4
-64.87467214743386        -64.87467214743384       -9.933032172168246E-5
203.27116418625454        203.27116418625457       -8.909595308608192E-7
168.03406112212005        168.03406112212005       -8.748162929877855E-7
-64.73738909011777        -64.73738909011777       -1.0297031255806917E-4
-63.492912468780055       -63.49291246878005       -1.3875766370049318E-4
158.21468719898039        158.2146871989804        -8.615197120775688E-7
138.39434708774576        138.39434708774576       -8.291003294646869E-7
129.72786698895567        129.7278669889557        -8.368505120179496E-7
-61.81962358458635        -61.81962358458635       -1.9457933233478286E-4
-61.45345273342529        -61.45345273342529       -2.0794500837407977E-4
116.0331667844436         116.03316678444364       -9.605052583544473E-7
