% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:29
% Dimension:          2
% Nodes:              251
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=1, circ_pos=40
29.69294067321811         29.69294067321811        -0.00961311227365553
29.817903695288635        29.817903695288635       -0.009590156533966493
30.081745164124346        30.081745164124346       -0.009542172029448358
29.535462557113107        29.535462557113107       -0.00964145607950243
29.400332872732637        29.400332872732637       -0.009664218099206513
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.20671525218427      -7.106470215920313E-7
-452.4204553688842        -452.4204553688841       -5.991871683611688E-7
-431.5447876735226        -431.5447876735226       -8.983980934359289E-7
-404.838991288963         -404.83899128896303      -8.718010375058302E-7
-401.64570269430715       -401.64570269430715      -8.436091678573423E-7
-399.493919985778         -399.493919985778        -8.303023987604379E-7
-359.00585409924906       -359.00585409924906      -8.919658578729746E-7
-348.6244860021648        -348.6244860021649       -8.826911530098096E-7
-300.39085057594815       -300.3908505759482       -8.867120757937659E-7
-299.4376540979375        -299.4376540979375       -8.864245406817996E-7
-298.53403657094134       -298.5340365709413       -8.862543489986027E-7
-250.3955045841206        -250.3955045841206       -8.890146812428696E-7
-225.57002030629616       -225.57002030629616      -8.88225506225866E-7
-171.4324416577674        -171.4324416577674       -8.847918341740571E-7
-161.32303123321648       -161.3230312332165       -8.831361132930608E-7
-196.98364707219895       -196.98364707219892      -8.87366171094009E-7
-151.6015142324374        -151.6015142324374       -8.802096683065353E-7
-129.30148155078248       -129.30148155078246      -8.681461126481628E-7
-118.28947935252698       -118.28947935252697      -8.596386237505905E-7
-111.81880255172229       -111.81880255172227      -8.55197158463919E-7
-106.57061237712182       -106.57061237712182      -8.548426904256118E-7
-100.32237682104025       -100.32237682104025      -8.610307562477659E-7
-94.78850254371831        -94.78850254371831       -8.818652198033544E-7
-89.49706506247321        -89.49706506247321       -9.292408793312674E-7
-84.53306774855172        -84.5330677485517        -1.0353222339074998E-6
-82.77014234899576        -82.77014234899575       -1.0974567264646556E-6
-79.85231213485308        -79.85231213485308       -1.2760120817964094E-6
-77.7946544699767         -77.7946544699767        -1.4815818906972264E-6
499.9999999999999         499.9999999999999        3.999643167282945E-37
462.11904772907565        462.11904772907576       -8.005143860577894E-7
-76.7860734527808         -76.78607345278081       -1.6307356978561683E-6
-74.22390061014687        -74.22390061014687       -2.3662544509715246E-6
450.06561853961955        450.06561853961944       -6.757120421725928E-7
433.09829522028224        433.09829522028224       -8.901762270663022E-7
-73.22811710475948        -73.22811710475948       -2.9566619487779015E-6
-72.31220481973702        -72.31220481973702       -3.896535498922029E-6
406.86833040814145        406.86833040814133       -8.471779592757869E-7
404.8685821449764         404.8685821449763        -8.236984192706649E-7
-70.69065173831274        -70.69065173831254       -9.42676468303868E-6
402.7970809398303         402.79708093983027       -8.188462613084826E-7
373.445285961653          373.445285961653         -8.999696717125753E-7
353.2174518048988         353.21745180489893       -8.885309457916082E-7
-69.67180369311583        -69.67180369311585       -1.899511368770165E-5
