Meta Data
Label,Value,
Date,8/27/2024
Profile,HillsAndValleys
ScanDuration,16.24 s
ScanLength,730.52 µm
ScanResolution,0.149973 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,65.5 µm
StylusType,Radius: 2 μm
Time,11:13:52 AM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.149973311384536,5.38495804011539,,
0.299946622769071,3.90861026209531,,
0.449919934153607,4.81204927014115,,
0.599893245538143,5.66492958027906,,
0.749866556922679,-4.64008328394543,,
0.899839868307214,-5.5142327720378,,
1.04981317969175,-4.72271705512542,,
1.19978649107629,-17.9892678393496,,
1.34975980246082,-20.1338993107996,,
1.49973311384536,-22.4217342186206,,
1.64970642522989,-32.3297513524016,,
1.79967973661443,-27.6568058401963,,
1.94965304799896,-21.8578021400286,,
2.0996263593835,-29.3506778879058,,
2.24959967076804,-21.2551982806988,,
2.39957298215257,-21.3025787735897,,
2.54954629353711,-26.152020028536,,
2.69951960492164,-17.8164398967644,,
2.84949291630618,-21.2665570391919,,
2.99946622769071,-22.8781284665247,,
3.14943953907525,-5.78269734786245,,
3.29941285045979,-6.84444774523764,,
3.44938616184432,-6.87853280978695,,
3.59935947322886,3.07322668798847,,
3.74933278461339,-7.53411749971026,,
3.89930609599793,-3.58908000852348,,
4.04927940738246,0.490622539007759,,
4.199252718767,-5.57372586095417,,
4.34922603015154,-4.05187446824911,,
4.49919934153607,2.99220224725035,,
4.64917265292061,-1.13972818737236,,
4.79914596430514,7.16439690509306,,
4.94911927568968,7.64768729772089,,
5.09909258707421,-2.88954717506945,,
5.24906589845875,1.00093024652786,,
5.39903920984329,-0.26694891272389,,
5.54901252122782,-9.30056917562747,,
5.69898583261236,-1.51855923462576,,
5.84895914399689,-4.0163547135439,,
5.99893245538143,-6.80485685043766,,
6.14890576676596,10.9072657871021,,
6.2988790781505,8.67056120212304,,
6.44885238953504,13.366281494496,,
6.59882570091957,26.3723110024021,,
6.74879901230411,21.7793151705878,,
6.89877232368864,25.3369231776966,,
7.04874563507318,33.3955870526987,,
7.19871894645771,18.8647910516657,,
7.34869225784225,24.473037681173,,
7.49866556922679,23.1537086909211,,
7.64863888061132,12.0082226831339,,
7.79861219199586,16.6728576377347,,
7.94858550338039,12.4944674394219,,
8.09855881476493,5.61773652840758,,
8.24853212614946,11.6877039218245,,
8.398505437534,10.8231548055515,,
8.54847874891854,5.19585478800026,,
8.69845206030307,16.5366819862707,,
8.84842537168761,10.831520131278,,
8.99839868307214,10.2652951766651,,
9.14837199445668,19.0479144341657,,
9.29834530584121,14.2707142853203,,
9.44831861722575,14.4443071501506,,
9.59829192861029,24.9719686853262,,
9.74826523999482,16.5531636707077,,
9.89823855137936,16.5754374979876,,
10.0482118627639,24.4015056095648,,
10.1981851741484,13.3084380996818,,
10.348158485533,20.9300189549445,,
10.4981317969175,24.8670648292556,,
10.648105108302,16.6152767385498,,
10.7980784196866,22.2379482176971,,
10.9480517310711,18.9175725756423,,
11.0980250424556,0.83620046746455,,
11.2479983538402,1.12568725801513,,
11.3979716652247,-12.2342471891026,,
11.5479449766093,-21.4584624535908,,
11.6979182879938,-19.2622800321506,,
11.8478915993783,-24.0837419199405,,
11.9978649107629,-30.8433513952933,,
12.1478382221474,-25.0044665321991,,
12.2978115335319,-28.8119886989409,,
12.4477848449165,-27.141775764093,,
12.597758156301,-10.6615473665101,,
12.7477314676855,-11.2501375500841,,
12.8977047790701,-3.21512325148805,,
13.0476780904546,8.41042136518165,,
13.1976514018391,6.55170569347261,,
13.3476247132237,10.8631550571868,,
13.4975980246082,18.9521281802937,,
13.6475713359927,11.4002446002528,,
13.7975446473773,19.4140564453089,,
13.9475179587618,24.1960835815547,,
