Meta Data
Label,Value,
Date,8/27/2024
Profile,HillsAndValleys
ScanDuration,17.9867 s
ScanLength,809.13 µm
ScanResolution,0.149978 µm
ScanType,Standard Scan
StylusForce,15 mg
StylusScanRange,65.5 µm
StylusType,Radius: 2 μm
Time,11:56:48 AM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.149977757102743,3.38103912651073,,
0.299955514205485,-0.0544315951215175,,
0.449933271308228,3.30746432420504,,
0.59991102841097,4.06418738127844,,
0.749888785513713,-0.332021613690486,,
0.899866542616456,-1.08641273121922,,
1.0498442997192,1.34758110774282,,
1.19982205682194,1.49065090738094,,
1.34979981392468,2.53542950056594,,
1.49977757102743,2.56309981936414,,
1.64975532813017,4.01887333986785,,
1.79973308523291,2.90387468942872,,
1.94971084233565,5.49823873129114,,
2.0996885994384,5.42876669175697,,
2.24966635654114,-0.0847916372620361,,
2.39964411364388,4.19733843478528,,
2.54962187074662,2.02479556206123,,
2.69959962784937,-0.560392794905766,,
2.84957738495211,-2.14694391757611,,
2.99955514205485,-2.55649638861663,,
3.14953289915759,-5.48868603684558,,
3.29951065626034,-1.98225163582554,,
3.44948841336308,-4.56543733337296,,
3.59946617046582,-7.09868968708216,,
3.74944392756857,-4.34944880293242,,
3.89942168467131,-2.62389932902678,,
4.04939944177405,-3.53182595122927,,
4.19937719887679,-2.24980012031972,,
4.34935495597954,-5.21042161105785,,
4.49933271308228,-11.2849557298207,,
4.64931047018502,-8.81011652476344,,
4.79928822728776,-10.0718903699053,,
4.94926598439051,-15.1362989807043,,
5.09924374149325,-14.8726148315561,,
5.24922149859599,-11.3943584643107,,
5.39919925569873,-13.5963593435059,,
5.54917701280148,-5.16406455339644,,
5.69915476990422,-5.09731327570729,,
5.84913252700696,-8.88470060654994,,
5.9991102841097,-5.05805632979356,,
6.14908804121245,-2.27708246012399,,
6.29906579831519,-5.88597501502001,,
6.44904355541793,-3.32749922492116,,
6.59902131252067,-2.03683278510961,,
6.74899906962342,-4.81417142241428,,
6.89897682672616,-1.67894100389716,,
7.0489545838289,-2.79219579961822,,
7.19893234093164,-8.51364617585344,,
7.34891009803439,-9.97334514393524,,
