#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	360.0	4.4	20000	263.3	475.9	168.119492	36.089687
0	50.000	361.0	4.4	20000	263.3	475.9	167.976166	36.157726
0	50.000	362.0	4.4	20000	263.3	475.9	167.817596	36.132668
0	50.000	363.0	4.4	20000	263.3	475.9	167.741806	35.997417
0	50.000	364.0	4.4	20000	263.3	475.9	168.050201	36.130932
0	50.000	365.0	4.4	20000	263.3	475.9	167.930313	36.254620
0	50.000	366.0	4.4	20000	263.3	475.9	168.164413	36.066715
0	50.000	367.0	4.5	20000	263.3	475.9	168.257889	35.893528
0	50.000	368.0	4.5	20000	263.3	475.9	168.264923	36.131855
0	50.000	369.0	4.5	20000	263.3	475.9	168.270035	36.351646
0	50.000	370.0	4.5	20000	263.3	475.9	168.081604	36.133255
0	50.000	371.0	4.4	20000	263.3	475.9	168.099564	36.179245
0	50.000	372.0	4.3	20000	263.3	475.9	168.145172	36.356365
0	50.000	373.0	4.1	20000	263.3	475.9	168.061813	36.420380
0	50.000	374.0	4.0	20000	263.3	475.9	168.060028	36.476864
0	50.000	375.0	3.9	20000	263.3	475.9	168.484375	36.653435
0	50.000	376.0	4.0	20000	263.3	475.9	168.578201	36.729980
0	50.000	377.0	4.2	20000	263.3	475.9	168.546295	36.700382
0	50.000	378.0	4.4	20000	263.3	475.9	168.599380	36.748619
0	50.000	379.0	4.6	20000	263.3	475.9	168.618835	36.873981
0	50.000	380.0	4.6	20000	263.3	475.9	168.593628	36.947166
0	50.000	381.0	4.6	20000	263.3	475.9	168.672791	36.924355
0	50.000	382.0	4.6	20000	263.3	475.9	168.827026	36.923801
0	50.000	383.0	4.5	20000	263.3	475.9	168.847656	37.001556
0	50.000	384.0	4.5	20000	263.3	475.9	168.855316	37.043179
0	50.000	385.0	4.5	20000	263.3	475.9	168.911407	37.106388
0	50.000	386.0	4.5	20000	263.3	475.9	168.977081	37.134666
0	50.000	387.0	4.5	20000	263.3	475.9	168.994308	37.154484
0	50.000	388.0	4.5	20000	263.3	475.9	169.097168	37.216953
0	50.000	389.0	4.5	20000	263.3	475.9	169.212128	37.266972
0	50.000	390.0	4.5	20000	263.3	475.9	169.237534	37.334179
0	50.000	391.0	4.5	20000	263.3	475.9	169.322327	37.379265
0	50.000	392.0	4.5	20000	263.3	475.9	169.418732	37.430355
0	50.000	393.0	4.5	20000	263.3	475.9	169.514786	37.456532
0	50.000	394.0	4.5	20000	263.3	475.9	169.611160	37.489563
0	50.000	395.0	4.5	20000	263.3	475.9	169.715790	37.532345
0	50.000	396.0	4.5	20000	263.3	475.9	169.828400	37.588787
0	50.000	397.0	4.6	20000	263.3	475.9	169.958908	37.614235
0	50.000	398.0	4.6	20000	263.3	475.9	170.081528	37.655521
0	50.000	399.0	4.6	20000	263.3	475.9	170.136887	37.689186
0	50.000	400.0	4.6	20000	263.3	475.9	170.284149	37.722977
0	50.000	401.0	4.6	20000	263.3	475.9	170.407120	37.726814
0	50.000	402.0	4.5	20000	263.3	475.9	170.539642	37.733997
0	50.000	403.0	4.5	20000	263.3	475.9	170.674728	37.747314
0	50.000	404.0	4.5	20000	263.3	475.9	170.809570	37.774395
0	50.000	405.0	4.5	20000	263.3	475.9	170.954880	37.800140
