#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	677.0	4.1	20000	263.3	475.9	173.209793	31.105478
0	50.000	678.0	4.1	20000	263.3	475.9	172.255096	31.520952
0	50.000	679.0	4.1	20000	263.3	475.9	171.603027	31.968037
0	50.000	680.0	4.1	20000	263.3	475.9	171.223480	32.428074
0	50.000	681.0	4.1	20000	263.3	475.9	171.107315	32.866554
0	50.000	682.0	4.1	20000	263.3	475.9	171.215210	33.287788
0	50.000	683.0	4.1	20000	263.3	475.9	171.447418	33.689686
0	50.000	684.0	4.1	20000	263.3	475.9	171.796921	34.057911
0	50.000	685.0	4.1	20000	263.3	475.9	172.303268	34.382816
0	50.000	686.0	4.1	20000	263.3	475.9	172.893311	34.674389
0	50.000	687.0	4.1	20000	263.3	475.9	173.549286	34.926155
0	50.000	688.0	4.1	20000	263.3	475.9	174.257172	35.129650
0	50.000	689.0	4.1	20000	263.3	475.9	175.040863	35.292496
0	50.000	690.0	4.1	20000	263.3	475.9	175.825256	35.405247
0	50.000	691.0	4.1	20000	263.3	475.9	176.677094	35.466377
0	50.000	692.0	4.1	20000	263.3	475.9	177.513718	35.494205
0	50.000	693.0	4.1	20000	263.3	475.9	178.379257	35.468266
0	50.000	694.0	4.1	20000	263.3	475.9	179.263962	35.389603
0	50.000	695.0	4.1	20000	263.3	475.9	180.102798	35.276394
0	50.000	696.0	4.1	20000	263.3	475.9	180.923691	35.096786
0	50.000	697.0	4.1	20000	263.3	475.9	181.691818	34.869492
0	50.000	698.0	4.1	20000	263.3	475.9	182.441772	34.604881
0	50.000	699.0	4.1	20000	263.3	475.9	183.126846	34.306648
0	50.000	700.0	4.1	20000	263.3	475.9	183.692841	33.881203
0	50.000	701.0	4.1	20000	263.3	475.9	184.224548	33.524712
0	50.000	702.0	4.1	20000	263.3	475.9	184.656967	33.077717
0	50.000	703.0	4.1	20000	263.3	475.9	184.853149	32.609970
0	50.000	704.0	4.1	20000	263.3	475.9	184.965591	32.168186
0	50.000	705.0	4.1	20000	263.3	475.9	184.872787	31.648676
0	50.000	706.0	4.1	20000	263.3	475.9	184.469467	31.118240
0	50.000	707.0	4.1	20000	263.3	475.9	183.834457	30.641006
0	50.000	708.0	4.1	20000	263.3	475.9	182.825211	30.173880
0	50.000	709.0	4.1	20000	263.3	475.9	181.423904	29.797613
0	50.000	710.0	4.1	20000	263.3	475.9	179.805267	29.560465
0	50.000	711.0	4.1	20000	263.3	475.9	177.885315	29.438337
0	50.000	712.0	4.1	20000	263.3	475.9	175.885330	29.533730
0	50.000	713.0	4.1	20000	263.3	475.9	174.054367	29.758633
0	50.000	714.0	4.1	20000	263.3	475.9	172.477951	30.118069
0	50.000	715.0	4.1	20000	263.3	475.9	171.321503	30.581388
0	50.000	716.0	4.1	20000	263.3	475.9	170.493713	31.050108
0	50.000	717.0	4.1	20000	263.3	475.9	169.969116	31.551113
0	50.000	718.0	4.1	20000	263.3	475.9	169.741974	32.061188
0	50.000	719.0	4.1	20000	263.3	475.9	169.711441	32.485081
0	50.000	720.0	4.1	20000	263.3	475.9	169.807617	32.911995
0	50.000	721.0	4.1	20000	263.3	475.9	170.058380	33.333656
0	50.000	722.0	4.1	20000	263.3	475.9	170.458557	33.703094
0	50.000	723.0	4.1	20000	263.3	475.9	170.939331	34.022301
0	50.000	724.0	4.1	20000	263.3	475.9	171.465714	34.330517
0	50.000	725.0	4.1	20000	263.3	475.9	172.064987	34.633316
0	50.000	726.0	4.1	20000	263.3	475.9	172.745132	34.888775
0	50.000	727.0	4.1	20000	263.3	475.9	173.483978	35.098022
0	50.000	728.0	4.1	20000	263.3	475.9	174.263062	35.284973
0	50.000	729.0	4.1	20000	263.3	475.9	175.074051	35.428753
0	50.000	730.0	4.0	20000	263.3	475.9	175.922012	35.528419
0	50.000	731.0	4.1	20000	263.3	475.9	176.779510	35.580605
0	50.000	732.0	4.1	20000	263.3	475.9	177.618774	35.598042
0	50.000	733.0	4.1	20000	263.3	475.9	178.473419	35.597027
0	50.000	734.0	4.1	20000	263.3	475.9	179.334854	35.550880
0	50.000	735.0	4.1	20000	263.3	475.9	180.200165	35.455624
0	50.000	736.0	4.1	20000	263.3	475.9	181.113266	35.299480
0	50.000	737.0	4.1	20000	263.3	475.9	182.000732	35.116451
0	50.000	738.0	4.1	20000	263.3	475.9	182.793350	34.898579
0	50.000	739.0	4.0	20000	263.3	475.9	183.560730	34.636829
0	50.000	740.0	4.0	20000	263.3	475.9	184.245499	34.317036
0	50.000	741.0	4.0	20000	263.3	475.9	184.921021	33.966942
0	50.000	742.0	4.0	20000	263.3	475.9	185.514282	33.601273
0	50.000	743.0	4.0	20000	263.3	475.9	186.014862	33.204762
0	50.000	744.0	4.0	20000	263.3	475.9	186.419373	32.766304
0	50.000	745.0	4.0	20000	263.3	475.9	186.708344	32.316059
0	50.000	746.0	4.0	20000	263.3	475.9	186.879105	31.810966
0	50.000	747.0	4.0	20000	263.3	475.9	186.890457	31.311399
0	50.000	748.0	4.1	20000	263.3	475.9	186.641388	30.837259
