#ROIidx	AOI	Lambda	Bandwidth	ExposureTime	ROI_x	ROI_y	Delta	Psi
#-	deg	nm	nm	us	µm	µm	deg	deg
0	50.000	659.0	4.1	50000	263.3	475.9	181.320862	31.193335
0	50.000	660.0	4.1	50000	263.3	475.9	181.004639	30.746841
0	50.000	661.0	4.1	50000	263.3	475.9	180.594009	30.425989
0	50.000	662.0	4.1	50000	263.3	475.9	180.144348	30.169825
0	50.000	663.0	4.1	50000	263.3	475.9	179.720001	29.997030
0	50.000	664.0	4.1	50000	263.3	475.9	179.288483	29.845499
0	50.000	665.0	4.1	50000	263.3	475.9	178.712463	29.720659
0	50.000	666.0	4.1	50000	263.3	475.9	178.476852	29.670042
0	50.000	667.0	4.1	50000	263.3	475.9	178.125412	29.625628
0	50.000	668.0	4.1	50000	263.3	475.9	177.784561	29.618084
0	50.000	669.0	4.1	50000	263.3	475.9	177.407974	29.650566
0	50.000	670.0	4.1	50000	263.3	475.9	176.873413	29.719643
0	50.000	671.0	4.1	50000	263.3	475.9	176.287750	29.787571
0	50.000	672.0	4.1	50000	263.3	475.9	175.685837	29.852808
0	50.000	673.0	4.1	50000	263.3	475.9	175.065521	29.952202
0	50.000	674.0	4.1	50000	263.3	475.9	174.590912	30.037704
0	50.000	675.0	4.1	50000	263.3	475.9	174.193588	30.170757
0	50.000	676.0	4.1	50000	263.3	475.9	173.752686	30.396900
0	50.000	677.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	678.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	679.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	680.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	681.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	682.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	683.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	684.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	685.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	686.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	687.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	688.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	689.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	690.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	691.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	692.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	693.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	694.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	695.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	696.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	697.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	698.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	699.0	4.1	50000	263.3	475.9	NaN	NaN
0	50.000	700.0	4.1	50000	263.3	475.9	182.295486	32.432716
0	50.000	701.0	4.1	50000	263.3	475.9	182.679901	32.509766
0	50.000	702.0	4.1	50000	263.3	475.9	183.012863	32.656624
0	50.000	703.0	4.1	50000	263.3	475.9	183.378433	32.589928
0	50.000	704.0	4.1	50000	263.3	475.9	183.819122	32.787540
0	50.000	705.0	4.1	50000	263.3	475.9	184.169556	32.831791
0	50.000	706.0	4.1	50000	263.3	475.9	184.404144	32.832535
0	50.000	707.0	4.1	50000	263.3	475.9	184.684509	32.776134
0	50.000	708.0	4.1	50000	263.3	475.9	185.015167	32.677792
0	50.000	709.0	4.1	50000	263.3	475.9	185.309479	32.544655
0	50.000	710.0	4.1	50000	263.3	475.9	185.579681	32.399879
0	50.000	711.0	4.1	50000	263.3	475.9	185.806625	32.227505
