% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:24
% Dimension:          2
% Nodes:              226
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=5, circ_pos=90
65.38583122430128         65.38583122430128        -0.0026204986725852403
65.17986269913844         65.17986269913844        -0.002728874149904259
65.04827973254547         65.04827973254547        -0.0028018737543537777
64.87393486591978         64.87393486591978        -0.0028968088660569404
64.75851028250312         64.75851028250314        -0.0029546580512727315
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.2067152521843       -7.106313690992718E-7
-77.7946544699767         -77.7946544699767        6.009009488315762E-7
-76.7860734527808         -76.78607345278081       7.201692671640206E-7
-74.22390061014687        -74.22390061014687       1.0695162745355891E-6
-452.42045536888423       -452.4204553688842       -5.991695717534736E-7
-431.5447876735226        -431.5447876735226       -8.983712335588218E-7
-79.85231213485308        -79.85231213485308       3.898074742732022E-7
-82.77014234899576        -82.77014234899575       1.4733064899216122E-7
-73.22811710475948        -73.22811710475948       1.2078489123444642E-6
-72.31220481973702        -72.31220481973702       1.2986560054228447E-6
-404.838991288963         -404.83899128896303      -8.717563371705025E-7
-401.64570269430715       -401.6457026943071       -8.435620153993418E-7
-399.493919985778         -399.493919985778        -8.302530334457907E-7
-84.53306774855172        -84.5330677485517        2.7639789744073598E-8
-89.49706506247321        -89.49706506247321       -2.3887695475955027E-7
-70.69065173831274        -70.69065173831254       6.829218718287676E-7
-359.00585409924906       -359.00585409924906      -8.918498865421076E-7
-348.6244860021649        -348.6244860021649       -8.825510898343304E-7
-94.78850254371832        -94.78850254371831       -4.384766709657218E-7
-100.32237682104028       -100.32237682104028      -5.868289509512968E-7
-69.72264425662011        -69.72264425662013       -1.0088922914587305E-6
-68.75457242538198        -68.75457242538198       -3.985835808827497E-6
-300.3908505759482        -300.3908505759482       -8.8630798264672E-7
-299.4376540979375        -299.4376540979375       -8.860137657840587E-7
-106.57061237712182       -106.57061237712182      -7.013205902950736E-7
-111.81880255172229       -111.81880255172229      -7.677503121174894E-7
-68.6995516682538         -68.69955166825382       -4.192147835727799E-6
-68.63963397863763        -68.63963397863765       -4.4208908797320355E-6
-67.64054826482794        -67.64054826482791       -8.893415151515922E-6
-298.53403657094134       -298.5340365709413       -8.858308559619175E-7
-250.39550458412063       -250.39550458412063      -8.877780080063628E-7
-129.30148155078248       -129.30148155078248      -8.656335774291097E-7
-151.60151423243744       -151.60151423243747      -8.826570108146981E-7
-118.28947935252697       -118.28947935252697      -8.190385728778226E-7
-225.57002030629621       -225.57002030629621      -8.857049436093792E-7
-171.43244165776736       -171.43244165776738      -8.819523251341767E-7
-161.3230312332165        -161.32303123321654      -8.828688817121381E-7
-66.73249221789229        -66.73249221789229       -1.4019637363309436E-5
-66.54465353643157        -66.54465353643155       -1.5203979544101913E-5
-196.98364707219892       -196.98364707219892      -8.8366526799973E-7
-66.3484751376219         -66.3484751376219        -1.64854087239906E-5
-65.52522966731514        -65.52522966731513       -2.2352089536002187E-5
-64.7192103045476         -64.71921030454759       -2.8850795876461025E-5
-64.32575987333205        -64.32575987333205       -3.2289735266523754E-5
-63.15929982469717        -63.15929982469717       -4.348521023034183E-5
-62.83413493752637        -62.83413493752637       -4.687024322513621E-5
-62.7539740014186         -62.7539740014186        -4.7722448077668876E-5
-62.633977471284666       -62.633977471284666      -4.9011136188642404E-5
-60.67112813732109        -60.67112813732108       -7.220757371417485E-5
-59.89205269140817        -59.89205269140816       -8.250736500235464E-5
