% Model:              Membran2D3D25membranethickness.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 4 2025, 21:24
% Dimension:          2
% Nodes:              251
% Expressions:        1
% Description:        Displacement field, Z component
% Length unit:        µm
% cpl1x                   cpl1y                    w (µm) @ memb_thick=2.5, edge_width=200, m_stylus=5, circ_pos=40
29.69294067321811         29.69294067321811        -0.04806192992822066
29.817903695288635        29.817903695288635       -0.04794715153721845
30.081745164124346        30.081745164124346       -0.047707229665551916
29.535462557113107        29.535462557113107       -0.04820364857013945
29.400332872732637        29.400332872732637       -0.04831745833704368
-499.9999999999999        -499.9999999999999       0
-461.2067152521843        -461.20671525218427      -7.106202481544254E-7
-452.4204553688842        -452.4204553688841       -5.991570624940371E-7
-431.5447876735226        -431.5447876735226       -8.983521910283733E-7
-404.838991288963         -404.83899128896303      -8.717245605174462E-7
-401.64570269430715       -401.64570269430715      -8.435284786007537E-7
-399.493919985778         -399.493919985778        -8.302178747196559E-7
-359.00585409924906       -359.00585409924906      -8.917660202455992E-7
-348.6244860021648        -348.6244860021649       -8.824500416327399E-7
-300.39085057594815       -300.3908505759482       -8.860116966950169E-7
-299.4376540979375        -299.4376540979375       -8.857124998093464E-7
-298.53403657094134       -298.5340365709413       -8.855182774022966E-7
-250.3955045841206        -250.3955045841206       -8.868801861862809E-7
-225.57002030629616       -225.57002030629616      -8.838207051546541E-7
-171.4324416577674        -171.4324416577674       -8.665956900098076E-7
-161.32303123321648       -161.3230312332165       -8.585435085373612E-7
-196.98364707219895       -196.98364707219892      -8.793674740946589E-7
-151.6015142324374        -151.6015142324374       -8.439234614107088E-7
-129.30148155078248       -129.30148155078246      -7.838280023624686E-7
-118.28947935252698       -118.28947935252697      -7.415013306722562E-7
-111.81880255172229       -111.81880255172227      -7.194935280750493E-7
-106.57061237712182       -106.57061237712182      -7.17897589796517E-7
-100.32237682104025       -100.32237682104025      -7.490911034505782E-7
-94.78850254371831        -94.78850254371831       -8.534972609120211E-7
-89.49706506247321        -89.49706506247321       -1.0905974960702629E-6
-84.53306774855172        -84.5330677485517        -1.6211900760630203E-6
-82.77014234899576        -82.77014234899575       -1.931919882871597E-6
-79.85231213485308        -79.85231213485308       -2.824773215289643E-6
-77.7946544699767         -77.7946544699767        -3.852658793910686E-6
499.9999999999999         499.9999999999999        3.999679060058162E-37
462.11904772907565        462.11904772907576       -8.005410916940864E-7
-76.7860734527808         -76.78607345278081       -4.5984375932114925E-6
-74.22390061014687        -74.22390061014687       -8.276014664506963E-6
450.06561853961955        450.06561853961944       -6.757434689028363E-7
433.09829522028224        433.09829522028224       -8.902201538474677E-7
-73.22811710475948        -73.22811710475948       -1.1228020041247646E-5
-72.31220481973702        -72.31220481973702       -1.5927335182081707E-5
406.86833040814145        406.86833040814133       -8.47251021357223E-7
404.8685821449764         404.8685821449763        -8.237738822700712E-7
-70.69065173831274        -70.69065173831254       -4.3578271324137916E-5
402.7970809398303         402.79708093983027       -8.18925504230698E-7
373.445285961653          373.445285961653         -9.00111589337297E-7
353.2174518048988         353.21745180489893       -8.887556153515835E-7
-69.67180369311583        -69.67180369311585       -9.141975301060007E-5
330.6845660527718         330.68456605277186       -8.882742286617028E-7
306.9665897844655         306.96658978446555       -8.916321447082864E-7
-68.87794550936538        -68.87794550936539       -1.4896641990631615E-4
-68.65459713144367        -68.65459713144368       -1.6820838930459587E-4
277.27954199079113        277.27954199079113       -8.903928402977264E-7
275.1343562166617         275.1343562166617        -8.90390231396545E-7
-68.45557116086245        -68.45557116086246       -1.8643199670232035E-4
-67.64809165848172        -67.64809165848172       -2.7068220180356703E-4
270.08221772482705        270.08221772482705       -8.910113625141371E-7
243.58141080393062        243.58141080393068       -8.93464713757436E-7
228.66189643082922        228.66189643082922       -8.949858036055382E-7
-66.95912454601854        -66.95912454601854       -3.5543862339990567E-4
-66.47185111929412        -66.47185111929412       -4.223733316126197E-4
203.27116418625457        203.27116418625454       -8.936970454007568E-7
168.03406112212005        168.03406112212005       -8.204778448080136E-7
-65.38519756473944        -65.38519756473943       -5.919135504126986E-4
-65.30155886153358        -65.30155886153356       -6.061130440968723E-4
-65.26960739522548        -65.26960739522546       -6.115794021205293E-4
158.21468719898039        158.2146871989804        -7.604043403531606E-7
138.39434708774576        138.39434708774576       -6.049688996693557E-7
129.7278669889557         129.7278669889557        -6.215583915118118E-7
-63.689770172927524       -63.68977017292754       -9.103638183241019E-4
-63.47295767527767        -63.47295767527768       -9.556967700163195E-4
116.03316678444361        116.03316678444362       -1.1037768751924963E-6
107.58898346204384        107.58898346204384       -2.11193853023623E-6
-63.04929570319017        -63.04929570319018       -0.00104720049134034
-61.457543254367465       -61.45754325436746       -0.0014244206297363915
100.43680637253543        100.43680637253541       -3.882423507279348E-6
96.4231719498061          96.42317194980612        -5.4763144167242184E-6
-59.990112765874          -59.990112765874         -0.0018175862231943757
-59.28788392145027        -59.28788392145027       -0.0020206210102348614
92.40713233099709         92.40713233099709        -7.778916043652224E-6
88.68456631592431         88.68456631592431        -1.086569698688978E-5
-58.57845496567847        -58.578454965678475      -0.002235175900948531
-57.24712819716386        -57.24712819716386       -0.002662623273470889
84.24559039504996         84.24559039504994        -1.6720036582236222E-5
82.73599721140184         82.73599721140182        -1.9486329399949763E-5
-56.19131896831476        -56.19131896831476       -0.003024063208414261
-55.08366814378093        -55.08366814378093       -0.0034238734690548783
80.10086890691696         80.10086890691694        -2.6340400511637613E-5
77.84700151896362         77.84700151896362        -3.5010324894450595E-5
-53.43968316280586        -53.439683162805856      -0.004054649113875667
-52.5083434290647         -52.508343429064695      -0.004431349530163557
76.73243005239036         76.73243005239037        -4.096083883492876E-5
74.08036955253587         74.08036955253587        -6.627917327794762E-5
-50.39392832059583        -50.393928320595826      -0.005335516682922791
-49.42483424860485        -49.42483424860486       -0.005772235987655068
73.02494410702587         73.02494410702587        -8.605972127486087E-5
72.2249151693118          72.2249151693118         -1.1058036243032616E-4
-48.37399520867676        -48.37399520867677       -0.006260943168966734
-46.28908124019574        -46.28908124019574       -0.00727505699936987
70.69065173831274         70.69065173831247        -2.3894581512603778E-4
-43.666269447128656       -43.66626944712867       -0.00863153340526466
-43.08563914806849        -43.0856391480685        -0.008943930831538984
69.66057311394903         69.66057311394903        -4.545664026272396E-4
-41.49064627398521        -41.49064627398522       -0.009821985512923459
-39.59715421966695        -39.59715421966695       -0.01090268051492681
68.82377249263584         68.82377249263584        -7.204775307625618E-4
68.6675019806161          68.6675019806161         -7.786248196516157E-4
-38.79762960570433        -38.79762960570433       -0.011371568394124695
-36.24134753020367        -36.241347530203676      -0.012914745943299472
68.51145196295577         68.51145196295577        -8.39194761126281E-4
67.6228308421704          67.62283084217042        -0.0012309591809095434
-33.727021026607645       -33.72702102660765       -0.014497220797332953
-32.182549639132176       -32.18254963913218       -0.015499754702155004
66.82826860055357         66.82826860055357        -0.001646819370911027
66.44354393630658         66.44354393630658        -0.001869574220555081
-28.63129275071597        -28.631292750715968      -0.01788203367169531
-27.94298259335288        -27.94298259335288       -0.018356645532883596
65.80203110988975         65.80203110988975        -0.002270693556435479
65.24660950839296         65.24660950839296        -0.0026471334800998144
64.84038557924693         64.84038557924694        -0.0029391687666863973
